frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,676.30927,313.8371,0.94105756,675.6377,300.30237,0.7381791,659.6277,304.4967,0.9438051,657.85034,308.61633,0.20494294,616.6799,320.51636,0.91744184,689.5337,392.84302,0.9517492,572.34,413.12756,0.9652235,716.8101,503.45117,0.6496106,556.0653,537.7698,0.7684351,728.5512,579.80286,0.42538685,592.47546,582.9873,0.57635754,681.116,579.8558,0.3493899,607.7036,591.6295,0.3596304,681.55566,598.0282,0.026270121,620.5143,609.39136,0.027976424,598.6797,633.2113,0.00548023,631.6888,632.2864,0.005442649
1.0,676.3581536972283,313.65123552206273,0.9401778736467259,675.6210659641375,300.1522324584379,0.7351653393270393,659.6915295573606,304.3325157353792,0.9430205570289062,657.6980922387752,308.6208715597087,0.20349637524639852,616.7388393526641,320.51254325487105,0.9168824115925686,689.4803940163483,393.0171773462437,0.9512326549260604,572.2695737124767,413.27584421820626,0.9647970980051271,716.6549988547966,503.91909744788626,0.6468252017940083,556.0986047711972,538.196211169741,0.7661038852894833,728.1850310141931,580.076913310099,0.4220069478658367,592.9976384429519,582.9800518542023,0.5731176463530181,681.0232879578657,580.0623538054991,0.3474621684638463,607.5924005986475,591.829787370588,0.35758807436129736,681.7202020844766,598.3153733714797,0.026199302028122113,620.8216580812962,609.5800778619158,0.027896882481020967,598.5822629007951,633.7087980477673,0.005486737733942191,631.7914300745487,632.5708576105227,0.005448664594017393
2.0,676.4361866735004,313.4356617376024,0.940900087991363,676.0187644351263,300.0041399625635,0.7394641323400329,659.838740252763,303.9183050715972,0.9437117500536839,658.4057705375203,308.3880206609699,0.20541377864259736,616.7624343589566,319.6079192720161,0.9165762628669859,689.5254815611171,392.88738690414147,0.9508315349196506,572.8027357192659,412.7945392767704,0.9642977505237976,716.9546258332358,503.10158727253474,0.6444861455093924,556.877878663718,537.5967039208482,0.7627074294876777,728.3828878053691,579.7878923192295,0.4204560829182639,591.4385206091624,583.0056683949236,0.5697979482339116,681.4638339513981,579.8932854866114,0.3491995293136558,608.3914932829329,591.3918688377578,0.3588766909318856,682.0346734563927,599.7569378998392,0.026756860998473204,621.1703488826498,610.4581206377962,0.0284384520565927,599.8176166063674,635.2198441425785,0.005624883052717599,632.2525832698191,633.5252857686277,0.005582510690426064
3.0,676.703165700697,313.2916453976361,0.9417362003568348,676.4006370587512,299.8258407772595,0.7423405938577113,660.1482314841078,303.6272143558174,0.9442937699122985,658.7911565783043,308.08880954586704,0.20694996871628848,616.9442740124309,319.00836257786676,0.9169810234111124,689.5132623452619,392.7838739545065,0.9518513718262435,573.0689150753467,412.49910447512934,0.9645269616375417,717.0708911652814,502.69953848615023,0.6506423903056815,557.2005319206069,537.1619441213439,0.7636295071278768,728.9888390039977,579.7365851635066,0.4266812848225115,590.88635749243,582.9888199690771,0.5720191417779256,681.6941284164614,579.7738565181324,0.3553734699146102,608.8108839284217,591.1758255658837,0.36313203873046923,682.1516901800916,600.6654790999654,0.02732761123847001,620.9875145059377,611.2156077547071,0.02880438986621807,600.4137024715448,636.1143224325497,0.00568642581057868,632.2233849822339,634.3590597241349,0.005610471288403939
4.0,676.9235473192323,313.4783492835717,0.942273203070065,676.6164422331167,299.84963186167,0.7444487975210928,660.3651158743629,303.8700257987034,0.9447582987034651,659.1626820074878,307.7312908530355,0.2086915461724842,617.3353475112344,319.05116816256356,0.9174466988342342,689.6535713196786,392.3460588653185,0.952395620375079,573.5486506608509,412.45060187752324,0.9650579123934124,717.0076480829607,502.0520262476784,0.652779964654292,556.84078800808,536.5568646280868,0.7654283848530911,729.5579602894041,579.6446938621528,0.4280250093235299,588.0495710617237,582.454444388525,0.5736786508130772,681.6970838513072,579.3442619562186,0.36055698574198203,609.1157947146947,590.9906878049984,0.3686548937568846,682.1925080743464,601.4310020951599,0.027734354639992798,621.064503016071,612.8479989094773,0.02927431640108729,599.9942906345941,636.2856064391613,0.0057279773785681,632.0200522077674,635.8725069348372,0.005655828746071952
5.0,676.9843848443868,313.7441989579943,0.943152480294636,676.7119264989828,300.0127271452107,0.7484113378178661,660.3862733353699,304.1927808538418,0.9455828526991183,659.5326854182368,307.65501009283474,0.21166044851393293,617.5376996313611,319.28412228075587,0.9178293974354079,689.766469418118,392.17059139096546,0.9527375569687857,573.7781706854487,412.4853484825623,0.9654810188744498,716.9265153096133,501.86249309594905,0.6527743751341494,556.6106895431944,536.221018494736,0.7662270102449126,729.9725763892606,579.5471150949744,0.4279713613549252,587.4475460405063,581.9743649667174,0.5743094855465396,681.4610401008667,578.962613562663,0.3617311140797645,609.0327983855859,590.8020095581596,0.37038626770951916,681.897067383808,601.133021912392,0.027917836814126774,621.1542036461158,613.2639658113147,0.029540634273314475,599.3900494658513,635.4518900240959,0.005773203732446613,631.9951487797846,636.1443942169228,0.00570921511608211
6.0,676.8643150625152,313.87003190270485,0.9439358767425353,676.7850836750683,300.10017421359436,0.7526543915171444,660.2981943576236,304.20372752721727,0.9462365165400777,659.9644989322315,307.63443018118863,0.21506048404688158,617.5752042307553,319.0440038622963,0.9175507814804256,689.9156113030485,392.1632692024262,0.9528281156113919,573.7396802629526,412.3564010364198,0.9656371627408429,716.8202753529794,501.99922920135896,0.651519709292957,556.4272161624709,536.3547373119102,0.765723027460505,729.6384192781085,579.5767527071565,0.42716340316197027,587.352824903756,581.9309656738606,0.5737023111771372,681.3366126007862,579.0097925117122,0.36074792968332015,608.8378413126285,590.7963424207327,0.36982224282063336,681.784303890079,601.3050044484424,0.02791639980009368,621.2596730902352,613.3926495514543,0.02960873620182908,599.0423141786374,635.4559590936927,0.005790100118577613,632.2247812590791,636.2247045831883,0.005738555488199575
7.0,676.8282628644787,314.02420968931705,0.9436574019750558,676.8872414558866,300.22275639578805,0.7528385196341902,660.3802011078691,304.21123557247114,0.9459739650787751,660.2553521479556,307.5606139477406,0.21653749726328106,617.7578329910846,318.6502534132034,0.916625417046728,690.1681159349826,392.1489813246388,0.9521813011587785,573.6869846548263,412.1190219094993,0.9656113069180757,716.8750799540574,502.6167755603115,0.6462922538225785,556.3912698448659,536.7589096186589,0.7648008744152793,729.179217854442,579.799614492391,0.4223032552272044,587.3928084245288,581.6711863776528,0.5720559630574885,681.656213723823,579.2013620387642,0.35614776730341136,609.0309904053172,590.8739708864125,0.3670174763428158,682.1913061981544,601.378338225778,0.027565951163862193,621.796550487702,613.2118889331251,0.02948331203803771,598.9918152970948,635.5075603293594,0.005755942059886061,633.3211298688869,636.156842249648,0.005744257091022754
8.0,676.9900625692386,314.48066982329783,0.9429064807526755,676.9486859848374,300.55546922220833,0.7504244411305324,660.6028142955136,304.6729846753208,0.94586802280623,660.2998193482667,307.41931506035576,0.21564855876844585,618.0684100194375,318.7420361486563,0.9164460656573321,690.5887130156906,392.000044126361,0.9501024937887061,573.8659206951855,411.8361476086311,0.9657143980817647,717.1492883506788,503.6185316440404,0.6303696803267912,556.5256324199082,536.7762290442591,0.764350818784898,729.1530769542443,580.0432006418353,0.4069900946722584,587.7980453128442,580.821868799705,0.5688012492611104,682.1909595909236,579.0366381906547,0.34428516642192386,609.5426054089304,590.6929919399415,0.3610920672620339,682.7138271778617,600.9020887186512,0.026558207038727855,622.8239314501828,612.817842994369,0.029150088159427285,598.4921523150786,634.5899682047451,0.00564757116599767,635.027046910898,635.7338665943123,0.005745011087186645
9.0,677.1079871656488,314.9573807279003,0.9433431930231393,676.9247192507338,300.82683388041215,0.7517338177580357,660.6515177749233,305.21063743721356,0.94718734573408,660.31491310456,307.1673806505224,0.21515274515947705,618.1632861101459,319.0456478226448,0.9177182931130041,691.0155619353188,391.6878682810273,0.947994975961915,574.1389694655958,411.5433982609152,0.9660823553677116,717.3690752935065,504.1340294012932,0.6122548723136118,556.3853273719899,536.3398764572976,0.7645505678249478,729.2561054157915,579.9592858554946,0.38971508950756073,587.4392765573466,579.9985685498542,0.5657273770615573,682.5019390134823,578.7133262144679,0.33209014157754824,609.8814779744581,590.4054881809273,0.3558019998959849,683.0322729120876,601.09627362246,0.02541863931022827,623.7525693282397,613.1951392086671,0.028777485109470324,597.6245613378915,634.175221952821,0.005501713832960853,636.0277037245305,635.8383952843972,0.0057219976443039855
