frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,623.4521,336.62018,0.9836918,643.0935,327.55493,0.9834734,622.95135,321.8216,0.9011084,683.1863,341.4925,0.9619473,630.23193,325.3307,0.2597141,721.8028,429.5542,0.9812256,588.8742,393.30652,0.9855447,739.5429,536.32715,0.8721428,511.0562,444.39545,0.88381773,707.0883,583.18896,0.78345895,423.43286,464.16785,0.7854412,674.9356,596.028,0.5790668,592.41223,575.0641,0.6469905,653.32715,623.55457,0.04298094,558.78906,604.99646,0.052135646,626.7648,643.01324,0.0052360296,602.4791,639.75146,0.006436646
1.0,624.04315,335.46674,0.98368645,643.6513,326.42462,0.9835129,623.5521,320.99097,0.9004632,683.64886,340.95367,0.96232194,630.9828,325.30896,0.25799808,722.14984,429.24512,0.9813723,589.002,393.77893,0.985436,740.2033,535.8474,0.87435365,510.42633,444.46484,0.8829245,707.9831,583.43494,0.78588915,422.66700000000003,464.2046,0.7844454,675.66907,595.63007,0.5773531,593.0088,575.303,0.64306533,655.0836,622.9666,0.041841775,560.7577,605.8655,0.05032596,628.5824,642.02954,0.005034536,603.4151,640.8641,0.006148815
2.0,624.12354,335.06128,0.9827736,643.5728,325.9845,0.98258185,623.7902,320.68268,0.8943496,683.66205,340.43793,0.9615019,631.70874,325.03375,0.25009906,722.3196,429.23035,0.9810121,589.20764,393.62616,0.98515344,739.7505,536.50305,0.87399054,510.84862999999996,444.09894,0.8822503,706.15625,583.3014,0.78584874,422.57309999999995,463.85962,0.78383565,675.2507,596.6303,0.57117075,592.6999,576.44037,0.63715744,655.5254,621.2561,0.04084152,561.96564,605.0327,0.049170047,627.74384,639.7509,0.0049397647,605.38257,640.43884,0.006036639
3.0,624.2157,334.12738,0.98232925,643.4903,324.9798,0.982149,623.8991,320.09216,0.8903333,683.68994,339.45306,0.961515,632.2073,324.9157,0.2427437,722.1375,428.74585,0.9809519,589.9905,393.47412,0.98504287,739.2741,536.5878,0.8753216,510.8579,443.31396,0.8826175,705.90515,582.973,0.7885684,421.87919999999997,462.9353,0.78482974,673.7687,596.54004,0.57489145,591.97675,576.5258,0.6403791,652.8585,621.8662,0.041256398,561.06824,606.60345,0.049529344,624.9603,639.82056,0.0049372017,603.31586,642.19666,0.0060195625
4.0,624.4724,334.70758,0.9820711,644.06934,325.77063,0.98182076,624.2997,320.33636,0.89070624,684.3424,340.52795,0.96014434,632.29895,324.77148,0.24317747,722.38477,429.30457,0.9796889,589.7887,393.393,0.9846915,740.5522,536.6094,0.868515,510.8799,443.46375,0.8817123,705.33826,582.0818,0.78217185,422.11474999999996,462.6754,0.78501517,675.49664,597.0723,0.5634374,593.35706,576.77313,0.634065,654.133,620.70624,0.040670156,561.6595,604.89166,0.049715966,627.33075,639.3269,0.0049824715,604.16296,641.4992,0.0061594546
5.0,625.00397,334.32556,0.9831134,644.86194,325.28503,0.9829308,624.7426,319.88672,0.89629424,685.5427,340.22272,0.96149987,632.6035,324.47522,0.24439666,722.97314,429.20117,0.97961944,590.0586,392.8042,0.98496246,739.6438,538.1909,0.86650944,511.11389999999994,443.29822,0.8826139,702.4753,583.33826,0.78045833,422.9655,461.5338,0.78641975,674.9889,598.17017,0.56249356,592.2289,577.59216,0.63578874,652.55054,622.2594,0.040542066,558.4515,606.6979,0.04999861,626.3593,640.99207,0.004964918,599.7449,644.15295,0.0061737
6.0,625.4844,335.3296,0.9829016,645.41455,326.28662,0.9827492,625.2741,320.56415,0.8959022,686.20703,340.72546,0.9611336,633.0964,324.34583,0.24709025,723.75964,429.3944,0.9794241,590.754,392.4729,0.98487103,739.98126,538.07074,0.86318165,511.69759999999997,443.3745,0.8802541,702.12244,582.00854,0.7752761,422.58594000000005,462.05237,0.78251386,676.6112,597.22644,0.5502131,594.2823,576.4564,0.6242933,655.16473,620.6194,0.039047718,563.50964,604.10834,0.048312753,627.27924,638.3806,0.004848808,606.645,640.1937,0.0060536563
7.0,625.4882,334.65143,0.98237,645.36945,325.7968,0.98245776,625.4721,320.15112,0.89114255,686.38385,340.56,0.96173704,633.726,324.33386,0.23529333,723.8798,429.25916,0.9787315,591.43665,392.31873,0.9845742,740.51416,537.1611,0.86155295,512.01135,441.9745,0.8799442,703.7974,581.54663,0.7747458,422.87070000000006,461.5608,0.7820622,675.9026,597.04944,0.5519978,594.0415,576.1627,0.62768716,652.15283,622.64276,0.039474517,561.45654,606.2655,0.049053937,624.93616,641.31067,0.0048603415,604.19946,643.75745,0.006096959
8.0,625.3455,334.5708,0.982152,645.16046,325.823,0.9823754,625.5299,320.23956,0.8879586,686.3536,340.7292,0.9624039,634.31305,324.60156,0.22888297,724.01385,428.8764,0.97902524,591.9486,392.19104,0.9845338,740.49713,536.83185,0.8650288,512.32367,441.96667,0.88040614,703.46246,581.5155,0.77912617,422.8079,461.187,0.78288186,675.9295,596.50476,0.55487764,594.22363,575.7091,0.6286525,651.9424,621.0349,0.03966689,561.15247,604.9896,0.04896134,624.79205,639.7595,0.004862547,603.3461,642.6138,0.006074637
9.0,625.60895,332.7243,0.9828267,645.8476,324.41547,0.98299813,625.9011,318.6726,0.890635,686.8794,340.9038,0.96357155,634.3368,324.1548,0.2270529,723.9791,428.94666,0.9796039,591.43945,391.734,0.98486596,740.08075,536.74475,0.86953115,512.29266,441.3994,0.8836566,702.0943,580.50964,0.7857918,423.18665,460.4403,0.7877258,675.5737,597.15015,0.56898487,592.93726,575.96985,0.641688,651.5659,622.7845,0.04088831,558.574,605.8834,0.050379515,626.47314,640.6588,0.004925102,598.93243,643.1131,0.006148666
10.0,626.6083,333.05798,0.98372984,646.9432,324.52692,0.98398054,626.6356,318.92688,0.89579713,688.05865,340.83344,0.9644811,634.6914,324.4115,0.23074529,724.81024,428.64264,0.98003983,592.43353,391.7433,0.9848621,740.31067,536.83826,0.87275946,512.62604,441.59387,0.88322663,700.62103,580.99054,0.7913599,422.62537,460.54968,0.78987145,676.7899,595.9208,0.56596327,594.0421,574.88617,0.6361633,653.8107,620.4217,0.04029724,559.7178,603.7416,0.049123257,628.6082,637.7544,0.0048543513,597.7121,640.3305,0.0060147047
11.0,627.9382,333.7157,0.9831458,647.7174,324.82666,0.98314404,627.6275,319.95837,0.894501,688.2904,340.44476,0.96266246,635.54016,325.65607,0.23618993,725.5514,428.51746,0.97980046,593.2456,392.2583,0.98465216,741.5833,537.28204,0.87220275,513.2159,440.7636,0.88281286,702.1989,581.0153,0.7902193,422.39795000000004,460.16052,0.78943294,676.79016,595.4568,0.564826,594.28345,575.09064,0.6346212,655.25934,620.4018,0.03968498,562.25134,605.8083,0.048339874,627.6987,636.6366,0.0047596693,598.82874,642.40106,0.0058746934
12.0,628.7764,333.789,0.9827635,648.5674,324.83777,0.98265636,628.39874,320.0782,0.8925347,689.45215,340.20862,0.96155906,636.24207,325.69458,0.23139024,726.1879,428.42816,0.97888327,593.8006,392.10632,0.98451424,741.76984,537.45245,0.869259,513.01465,440.15723,0.88482404,702.0537,580.18835,0.7900325,422.84142999999995,459.3266,0.7939179,676.15515,596.3949,0.57139593,593.41516,575.97656,0.6451237,653.1376,621.2588,0.04189363,558.74493,607.31177,0.051759005,625.8781,638.65717,0.005065292,593.7406,645.8289,0.006312251
13.0,628.7684,332.87726,0.9824219,648.5711,323.88977,0.9824736,628.5784,319.26324,0.8882977,689.83417,339.5431,0.96203566,637.11993,325.24396,0.22109833,726.63824,428.18237,0.9782714,595.03705,391.80823,0.9841885,741.7016,538.24585,0.8673321,513.36383,440.00696,0.8833841,700.2434,580.5627,0.788743,421.91330000000005,459.13617,0.7925678,676.7762,597.7638,0.55697405,594.66223,577.3254,0.6325292,652.4364,620.81006,0.03928113,560.2174,607.25354,0.04870203,625.1376,637.82263,0.004736781,594.8226,646.12683,0.0059277415
14.0,629.58984,332.9041,0.9841826,649.6997,323.63208,0.9841564,628.83185,319.05566,0.901021,690.9194,339.09235,0.9631509,636.25574,324.9585,0.2359103,727.15894,428.11353,0.97833073,595.1564,391.60315,0.9845866,741.54956,538.83765,0.86157894,513.53436,440.226,0.88157314,698.8308,580.3032,0.78213954,422.32806000000005,459.15625,0.79009557,676.7593,597.6736,0.5415527,594.49786,576.95264,0.6200279,650.8435,620.14404,0.03778088,559.8206,605.7668,0.047169983,623.0197,637.45325,0.004636258,594.06714,644.5554,0.0058276057
15.0,630.1666,333.30438,0.98502016,650.64014,323.53027,0.9850379,628.9607,319.02814,0.9069315,692.63525,338.03314,0.9637652,635.78467,324.12238,0.24102038,727.876,427.8927,0.9778069,595.3873,391.20837,0.984796,740.39703,540.03564,0.8542924,514.2299,440.32324,0.87999415,695.7305,579.56915,0.77416354,422.16985999999997,458.72693,0.78776467,676.87756,598.97974,0.53192604,594.43005,578.3563,0.6148144,651.7188,622.5649,0.036915958,561.32965,608.94763,0.04683602,622.71606,638.7042,0.004578501,596.24426,647.43164,0.0058226287
16.0,630.2228,333.42505,0.98464125,650.6164,323.53473,0.984661,628.9755,319.281,0.90446496,692.8183,337.87244,0.9632852,636.0054,324.4903,0.23668584,727.78015,427.74146,0.9773784,595.4457,391.4776,0.9844999,740.39124,539.7463,0.8538283,514.3301,440.078,0.87944555,696.48456,579.06903,0.7753049,422.895,458.10754,0.7883291,675.73914,598.4634,0.52874947,593.42114,578.17615,0.61162055,650.8838,620.7877,0.036682993,560.55176,608.3353,0.046547294,621.1889,636.64124,0.004565716,594.7193,647.12134,0.0058021247
17.0,630.02295,333.30103,0.9840048,650.5226,323.4928,0.98402053,629.07214,319.03796,0.90044713,693.08826,337.9284,0.9624755,636.57556,324.04272,0.22967482,727.7956,427.80798,0.9763913,595.5126,391.08594,0.9841988,740.5728,540.08655,0.84964305,514.1835,439.75946,0.87918836,696.4549,578.74963,0.7715831,422.17664,457.40344,0.7882743,675.53925,598.69336,0.5232701,593.3231,578.3185,0.60930854,651.2069,620.3679,0.036327243,561.0935,608.1985,0.046694785,621.3228,635.61206,0.004562497,595.3895,647.1153,0.005856037
18.0,629.40857,332.40723,0.98290676,649.6314,323.15735,0.9834393,629.48553,318.46997,0.88793,692.3211,338.77417,0.9644309,638.918,324.20325,0.20857388,728.58295,427.54492,0.97762287,595.65576,390.6383,0.98404574,742.3071,539.21564,0.86361307,513.71783,438.89478,0.88108873,698.8743,579.8971,0.7861849,422.26250000000005,456.8092,0.7903795,677.7281,598.0377,0.5431597,594.7466,577.8423,0.6212696,654.39325,620.8443,0.03707376,561.7358,609.39105,0.046417028,625.7407,636.7624,0.0044609606,596.9586,649.584,0.0056334734
19.0,628.78503,330.9585,0.98075926,648.63745,321.90887,0.9815868,629.70544,317.50494,0.86991477,691.91077,338.35486,0.9641892,641.3671,324.18115,0.18596792,729.35315,427.4959,0.97658384,596.8012,390.46393,0.9834049,741.7581,539.7958,0.8635262,514.3159,438.08752,0.8813604,697.79626,579.8991,0.7862315,422.92944,456.26038,0.78985393,678.13086,598.5964,0.5406318,595.2128,578.6274,0.6203582,655.6785,619.7074,0.036109716,562.4836,609.6858,0.045621634,626.3666,635.4018,0.004309267,597.8972,651.24054,0.0054894984
20.0,629.0688,331.02844,0.97959065,648.849,322.06458,0.9804935,630.0902,317.6698,0.8621708,692.17834,338.40173,0.9633851,642.00275,324.27338,0.18093127,729.7028,427.37976,0.9762484,597.29974,390.49146,0.9831166,742.3984,538.84686,0.86342704,513.8328,437.45056,0.880762,699.7714,580.5993,0.7853161,422.00323000000003,456.2196,0.7884647,677.9363,597.9883,0.54017353,595.60547,578.061,0.6195513,654.9111,619.8836,0.035959095,564.4648,609.715,0.045378685,624.85706,635.44446,0.0042749047,600.8307,650.68964,0.005445659
21.0,629.7081,330.99408,0.97998357,649.49554,321.96906,0.98075014,630.70703,317.5141,0.8654747,692.5994,338.40637,0.96324706,642.46497,324.1433,0.18407711,729.99457,427.7697,0.9762007,597.53644,390.50995,0.9832343,742.83685,539.41614,0.8622902,514.02576,437.4264,0.8811351,700.0828,580.49915,0.7846818,422.3379,456.1985,0.7892631,677.53754,598.89667,0.5387599,595.0684,578.73236,0.61911356,654.1408,620.3994,0.035959005,563.11273,609.9204,0.0454925,624.2558,636.68195,0.004283905,599.274,651.77454,0.005461514
22.0,630.2424,331.62805,0.98019165,650.15936,322.49664,0.9808335,631.3181,317.7412,0.8674643,693.3695,338.5694,0.96304023,643.0751,323.67896,0.18732408,730.4227,428.0652,0.9763334,597.64996,390.43323,0.9834131,742.889,539.6905,0.86057997,513.94653,437.95947,0.880828,702.04846,581.385,0.78149897,421.91369999999995,455.7904,0.7880743,677.1929,599.0022,0.53496385,594.67334,578.6301,0.61588216,654.75226,619.76807,0.035649538,563.4271,608.67914,0.045246392,623.4824,635.7801,0.0042841733,600.5162,649.524,0.005471796
23.0,630.6121,331.62897,0.98141515,650.91254,322.58228,0.98195547,631.36676,317.6391,0.8754797,694.14514,338.7373,0.96380997,642.1452,323.43402,0.19297913,730.66315,427.9408,0.97710025,597.3963,390.27954,0.98398435,742.83704,539.556,0.86311483,514.4243,438.48462,0.8836756,701.12933,582.0442,0.7852104,422.94824000000006,455.45618,0.79291326,677.75934,600.129,0.546813,594.67487,579.47217,0.62764114,655.1037,620.84344,0.037661165,562.66394,608.5738,0.047853142,624.6341,637.3287,0.004544914,598.96936,648.9227,0.0058135986
24.0,630.797,330.88287,0.98098534,650.8408,321.7306,0.98164904,631.5496,317.1347,0.87171143,694.1162,337.8177,0.96393216,642.6938,323.29547,0.18889958,731.15735,427.3957,0.9770479,598.05383,390.08722,0.98382723,742.7012,538.93854,0.8644159,514.26953,437.33313,0.88339084,700.65845,582.134,0.7866038,422.85204999999996,455.002,0.7927861,678.3405,599.11127,0.54968095,595.4431,578.7156,0.6295745,655.7055,621.1239,0.03783962,563.73914,609.50555,0.04791212,625.0756,637.8854,0.0045238733,599.9249,650.3358,0.0057754815
25.0,630.8935,330.69934,0.981154,651.0545,321.56476,0.9819759,631.6465,316.91846,0.8712567,694.53296,337.76593,0.964543,642.8197,323.12695,0.18519744,731.38403,426.9568,0.97718585,599.0208,389.60693,0.9837506,742.9353,538.79926,0.86744714,515.57605,437.30054,0.88442504,700.83093,582.1317,0.7908403,423.7386,455.6516,0.794919,679.80707,599.2798,0.5595164,597.09875,578.8657,0.63809156,657.41034,625.3181,0.03816268,564.9273,613.5137,0.048172742,628.4692,640.8414,0.0044549406,599.7665,653.18164,0.0056829154
26.0,630.8591,330.0788,0.9800868,651.068,321.25623,0.981098,632.14307,316.38464,0.8634201,694.80347,338.1012,0.964223,644.1659,322.82623,0.17763692,731.6372,427.00745,0.97626984,599.1123,389.68042,0.98325276,743.2349,537.7585,0.8648415,515.18823,436.94775,0.8825277,700.55817,581.73553,0.7875999,423.6984,455.5337,0.79208493,680.6631,598.61505,0.5488527,598.017,578.4328,0.62870777,659.08545,623.37634,0.036597848,567.3395,612.17426,0.046437174,629.7932,638.9308,0.0042912364,602.9701,652.4634,0.005502522
27.0,631.234,330.26776,0.9803933,651.31586,321.35498,0.9814926,632.32916,316.71106,0.86442614,694.981,337.81696,0.96486974,644.2042,323.1125,0.17717454,731.4648,426.25964,0.9768878,599.7684,389.37592,0.9832892,743.07056,536.7362,0.8693586,515.7319,436.30536,0.8831495,702.8911,581.4423,0.7931199,423.75,455.38916,0.79355335,680.1548,597.4059,0.5567985,598.0022,577.4658,0.6333014,659.3051,623.68896,0.037244976,567.7708,612.7754,0.04672587,630.03894,638.7856,0.00431484,602.1581,652.3457,0.005488217
28.0,631.38153,330.11102,0.9804271,651.4559,321.20935,0.9815286,632.4456,316.5274,0.8646764,694.9451,337.6626,0.9648781,644.1511,322.8822,0.17751753,731.3254,426.1164,0.976913,599.82886,389.41205,0.98326516,743.2009,536.98035,0.8693242,517.2383,437.16364,0.8824166,701.86017,580.7274,0.7937492,425.67017,456.20258,0.7929065,680.3686,597.77106,0.55258876,598.31995,577.9223,0.62869877,659.0495,622.13654,0.037029177,567.89075,611.5114,0.046324223,629.44714,637.4733,0.0043266118,602.6648,651.6583,0.005491346
29.0,631.568,330.5097,0.9810811,651.7178,321.63812,0.98203075,632.5713,316.7414,0.8708819,694.95886,337.95618,0.9648644,643.875,322.77197,0.18531045,731.403,425.92194,0.9771017,599.9577,389.13007,0.98351985,744.17163,536.0954,0.86763155,517.13367,437.20654,0.8823381,703.0192,579.8617,0.79075193,424.99365,456.78833,0.7916541,680.65076,596.70374,0.5526026,598.7891,576.59717,0.6294135,658.88776,623.2335,0.037101656,568.4443,611.44,0.046531886,629.6271,638.6269,0.0043381453,603.2879,650.7894,0.005515218
30.0,632.13837,331.2851,0.98138213,652.3075,322.3211,0.9821172,633.001,317.16748,0.8753271,695.07794,337.9973,0.9640962,643.57886,322.37506,0.19381502,731.1996,425.6433,0.9773612,600.017,388.94104,0.98379695,744.2413,535.8263,0.86668605,518.5216,438.17407,0.88247883,702.0629,578.76337,0.7894851,425.4537,456.83667,0.7915971,680.239,596.19934,0.5576276,598.6819,575.93256,0.6344077,658.2898,624.116,0.03862828,568.62994,611.62115,0.048428625,628.0009,639.3962,0.0045591593,603.9657,650.0994,0.0057889223
31.0,631.88196,330.49396,0.9803136,651.9317,321.75018,0.9812799,633.1391,316.5429,0.8656807,694.9698,337.79218,0.96416754,644.5303,321.9839,0.18217772,731.7714,425.6377,0.9771795,600.03906,388.66718,0.9834689,745.1462,536.01855,0.86904407,518.3162,437.83386,0.88287234,704.68463,579.0206,0.79272693,425.9362,456.26178,0.79261696,681.0809,596.65686,0.55967945,599.14276,576.433,0.6354168,659.83856,623.9421,0.038335323,569.0548,611.77716,0.047961712,629.0978,638.97705,0.004478365,604.6957,650.4097,0.0056862533
32.0,632.22034,331.0774,0.98192954,652.5875,322.18213,0.9826234,632.8677,316.91913,0.87926865,695.3295,337.8979,0.9643868,642.8148,322.04175,0.19686246,731.3665,425.58557,0.977539,599.5825,388.59363,0.98389435,744.8246,536.1159,0.8665102,518.1238,438.25354,0.88263106,704.24866,579.5468,0.78869873,425.2182,456.8136,0.7917371,680.8586,596.7987,0.5558668,598.8747,576.3186,0.63273543,659.08484,624.9668,0.037916362,568.8041,611.59705,0.047560453,629.04944,639.3077,0.004470825,603.91595,648.55444,0.005680412
33.0,632.1423,330.60693,0.9819071,652.3803,321.78735,0.98259866,632.87024,316.66003,0.87801075,694.99915,337.73877,0.96476007,643.098,322.14807,0.19536704,731.45154,425.09375,0.978151,599.7435,388.4806,0.9840996,745.17645,535.35657,0.8705009,518.1082,438.0476,0.88430417,705.6464,579.6406,0.792786,425.16376,456.72473,0.7935474,681.13214,596.21606,0.5644925,599.1018,575.9061,0.6392932,659.73035,623.76666,0.038984597,569.0074,610.5281,0.04862863,629.95917,638.4523,0.0045785904,603.8689,647.5768,0.0057956576
34.0,631.9459,330.14948,0.98112774,651.9811,321.46344,0.9818659,633.0276,316.27625,0.8726124,694.518,337.61072,0.9643768,643.9117,321.86853,0.19083318,731.64264,425.25757,0.9775741,599.76807,388.37366,0.9838993,745.61304,536.2309,0.8670956,518.15106,438.29785,0.8828598,705.2156,579.7528,0.7881718,425.2028,456.57806,0.7902499,680.89124,596.8151,0.55442405,598.9567,576.34924,0.63134485,657.5972,623.01953,0.03780368,567.94507,610.0189,0.047386378,626.74945,638.4211,0.0044654906,603.9796,648.30133,0.0056717396
35.0,631.8624,330.1366,0.98137546,651.93036,321.5138,0.9821006,632.96606,316.2179,0.8745568,694.3745,337.7068,0.96458364,643.797,321.7317,0.19252175,731.71655,424.86798,0.97751343,599.912,388.13068,0.983954,746.42664,535.08545,0.86558187,519.03357,438.09296,0.88256955,707.1489,579.01697,0.7860305,426.4623,456.2177,0.78946185,681.67035,596.09485,0.5504716,599.8496,575.61,0.6282275,658.0622,621.89984,0.03740582,568.83044,608.4265,0.047065616,627.0079,637.3946,0.0044510067,605.3012,646.2754,0.0056727827
36.0,632.1713,330.62665,0.98206186,652.5099,321.98724,0.9826196,633.18695,316.38293,0.88124144,694.73,338.32166,0.96431494,643.50604,321.66577,0.20169654,731.53314,425.16467,0.9773711,599.5364,388.3474,0.98407745,746.4648,534.4616,0.86201084,518.26965,438.5702,0.8813343,706.9027,578.00507,0.78142524,425.81177,456.34784,0.7874704,682.0288,596.24097,0.54150957,600.1843,575.6369,0.6206946,658.01654,621.8733,0.036333352,569.6887,607.5908,0.045872808,627.5106,637.43384,0.0043594837,606.9042,644.90314,0.005566269
