frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,641.9912498702322,385.55227886977,0.8349266,657.2281155606743,379.30565337310964,0.8032466,635.6772341258417,370.6427076243019,0.77587914,682.310790859,369.4997299570688,0.3664966,622.2454399676326,345.71075905050617,0.32377696,705.7213157451221,391.4330582802478,0.8894435,588.5843974856406,353.862547056854,0.8849918,707.0692328298745,482.1475320532914,0.7751343,537.9207996021404,433.78968395709956,0.74538517,666.212928575554,476.379982265557,0.61186206,551.1429762049202,452.61115651976854,0.5736458,652.6030888845581,514.6645224943098,0.47504842,572.8291650429843,490.8131226225272,0.45411992,698.46594,516.1249,0.02057591,589.73315,517.5404,0.018966496,683.2485,523.2817,0.004008025,596.4391,524.57495,0.0038507283
1.0,641.2215963355198,383.72875788283295,0.8355175,656.3348888014808,377.8214340965888,0.80481917,635.2416150702185,369.13255762019463,0.7693994,681.2063085275821,368.9043515451599,0.37724388,622.2234314101341,345.03984445338597,0.30768448,704.6422531840756,391.1841288568989,0.89273095,588.2953078828959,353.4149586081585,0.88734233,706.7194375581362,482.17634521642356,0.78336585,538.2462569056996,433.5953760462517,0.7523883,666.3175788599774,475.24543846361576,0.62276196,550.9195954019963,451.291593209035,0.5825115,651.0961853847147,514.1653200898197,0.48412412,571.8404169598494,490.1877687494151,0.46304503,696.7861,515.12024,0.021045,588.6086,516.3108,0.019411862,682.1593,523.48944,0.0040227175,595.1147,524.5107,0.0038650632
2.0,639.4821698288633,377.93687934580817,0.89605665,652.742335473245,371.6600689720626,0.8937228,633.0357696721418,364.702481897136,0.85165334,675.9035490967597,363.06137224439965,0.5158977,619.7514444709972,343.157044796937,0.40653816,703.9076879636409,392.2208501269687,0.9262323,584.1912596428838,351.6245952172429,0.8680322,707.0958171387307,480.28575080070436,0.809657,538.2863237325979,423.48027198693063,0.5641393,663.8186974511368,471.5105994087469,0.6229517,565.9340922585267,439.76032029196824,0.399174,646.1014369836815,500.47008740723794,0.43074626,564.5349790970403,474.0218132321679,0.34946138,694.0946,505.7921,0.020391643,576.92725,505.4839,0.013607472,691.2671,500.13776,0.0047931075,592.7884,499.77356,0.003505528
3.0,643.1789028883343,377.4130987872995,0.8842569,655.6169803819193,371.1732698510567,0.8804679,636.4973845001425,364.75143131621746,0.84027326,677.0948385998057,362.88635227077566,0.48888493,622.486711496838,344.4029027700431,0.4103174,705.38423651341,392.42538811448196,0.92320096,586.660148758988,353.31763221009874,0.8596701,708.6985406645272,480.0874018295996,0.8113234,540.528255423291,424.4338993783132,0.55151445,665.1261208693878,472.2984285129327,0.6237394,568.1122153427328,438.70888527585873,0.3892462,648.7789497725533,500.3352061576767,0.4295196,568.0176852207305,474.64320437068136,0.3434465,694.4077,502.6344,0.02128005,577.6865,502.99677,0.013799638,691.0344,498.22656,0.005130172,591.8672,498.57898,0.0036731958
4.0,642.2130968597222,382.2642332823775,0.82315373,656.8435614224761,376.45755199006396,0.79304385,636.2653447479668,368.05158293013113,0.7492666,681.1219125195237,367.8464936553768,0.36865747,623.3001097936582,344.6986350203174,0.29146606,704.9497062337826,390.3679380491279,0.88972795,589.3841218663567,353.2485540163105,0.8785112,706.7683802329414,480.9585892974089,0.787882,539.4180069830775,433.31490775103686,0.73864925,665.1981816058681,475.5822614473923,0.6265884,551.5330000478085,452.47064123615087,0.5687516,652.0359686625136,513.4086691337559,0.48229945,573.2453411096872,489.7408480993581,0.45383042,697.87256,513.6364,0.021462351,589.6575,515.0576,0.019140393,682.5742,522.4796,0.0041461587,594.34045,523.65186,0.0038905442
5.0,640.6787459252503,383.30831635458435,0.89993036,655.0630900361377,377.3060798097892,0.88338435,634.6829872100654,369.36050823731415,0.8618106,679.3784672109024,368.3202132260347,0.46349922,621.6831234918658,346.0373189902958,0.42622346,705.7489006451323,393.4044592936237,0.9118873,585.8767095376852,355.1704829654337,0.89733434,710.9972669629185,479.7663627771228,0.7651006,538.0081782363651,429.81769020130116,0.68790007,663.8482918039265,476.6705279869322,0.588302,553.9189296425191,450.3549223738986,0.5083568,650.8778642274914,509.2836763686731,0.42676783,569.9043972343272,484.4497413347855,0.39169356,691.2801,507.07526,0.017048836,583.48987,508.36652,0.014866173,676.79443,497.43042,0.0037549436,594.20703,499.4342,0.0034516156
6.0,639.819227332095,383.6351403738696,0.8986522,654.2846565495352,377.64900331960575,0.88229585,634.0246939562647,369.6575018727318,0.8589424,679.0636298080886,368.6232427062787,0.46485442,621.464733565808,346.1698496200234,0.41319203,705.6315249149079,393.89375953394074,0.90929407,585.7576775324349,355.0475329147316,0.8967002,711.6248357876253,479.8624907241913,0.75897956,537.9544245853516,428.834252007701,0.6924453,664.7854694963876,476.16311087072205,0.58372706,553.4138298453978,450.16506838250615,0.5135772,649.6990312152524,509.25415859604345,0.42670694,568.769738196655,484.054604201521,0.3958181,690.36993,508.71246,0.016731232,582.69214,509.51147,0.014928639,676.5127,498.2572,0.0036499798,594.26965,499.75928,0.0034113824
7.0,641.1154065456191,384.24748305196863,0.84107226,656.1139252355827,378.17846851291745,0.81116056,635.124304689883,369.62778504330254,0.7752708,681.1342186653661,368.80077949002737,0.383657,622.2787823862257,345.270859367712,0.31238586,704.9395709721172,391.14749923174253,0.8964522,588.5473117075487,353.7417197957946,0.8892593,706.6399878014541,482.0603805161557,0.78846496,538.5260515707402,434.63212017550734,0.7525494,665.4497784155374,474.8860969698537,0.6290386,552.1613530615175,453.6094267027573,0.58346057,650.7118065365823,514.4740256334909,0.4827541,571.4454224759742,490.6088797354714,0.45915982,697.5129,514.5786,0.02090022,588.44,515.8628,0.019160718,682.2101,522.77637,0.003992796,594.0811,523.97424,0.0038224459
8.0,641.5365792543744,384.60509590932696,0.8552855,656.7181635624086,378.3877575371255,0.8290571,635.2959171571737,369.7722304266409,0.7949954,681.8223387049949,368.9139070538822,0.40107283,622.1660450034607,345.2758303617404,0.33133465,705.5112069879318,391.6571648767397,0.90215206,588.6651192197885,354.13067554458195,0.8936838,706.7747261585992,482.75696664785534,0.78912115,538.6839084366875,435.2649620882474,0.74659336,666.9508825408269,474.4090420187503,0.62817824,553.2746366822097,452.86359495073197,0.5760758,651.4351983832477,515.1904509631534,0.48318672,571.8673353465358,491.2152189667037,0.4569229,697.6246,515.93445,0.021079332,588.2142,517.14484,0.019048959,682.8437,524.18884,0.004049659,594.5111,525.24817,0.003836751
9.0,641.9605695385924,382.69472893601926,0.85169446,656.8258186635561,376.56627381281226,0.8235853,635.7790229970857,368.1892098595681,0.7869193,681.624932077606,367.55461693433034,0.39666316,622.8743870702815,344.4790581245152,0.32130283,705.3286491509805,391.023802787176,0.901706,589.5526711048082,353.5617108512641,0.8936655,706.3405599055919,482.253226537407,0.79095817,539.5197271767146,433.9445851249278,0.75067806,668.776645774748,473.5531698431446,0.6317478,554.1480256879229,449.9796022476808,0.5823441,651.1658263456075,514.7245984111055,0.490248,572.3005714094609,490.80813222461575,0.4649313,697.8892,516.1342,0.021516353,589.07117,517.17377,0.019534022,683.38007,525.06226,0.0040808916,594.37134,525.7661,0.003881812
