frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,641.6849,343.90613,0.9882549,659.40356,331.88324,0.9800024,631.0989,329.40112,0.9509808,685.6321,342.2163,0.8712188,619.7938,336.36902,0.58688474,719.6995,396.6353,0.9941846,586.32086,439.05316,0.9735882,782.6357,343.14307,0.9822836,535.27124,522.02924,0.86068,798.1021000000001,234.18616,0.977603,584.1112,552.1328,0.8711089,718.3909,602.4369,0.8124639,634.05005,615.8827,0.6810385,725.90063,640.0504,0.06371951,637.0666,626.8331,0.030017018,680.85864,649.99133,0.003861338,634.4314,613.5934,0.0022644997
1.0,641.70337,343.3866,0.9881736,659.30444,331.53638,0.9797616,631.15393,329.1233,0.9508275,685.32367,342.28223,0.87014157,619.8871,336.56622,0.58856946,719.694,396.76605,0.99418795,586.081,439.16284,0.9735606,782.49347,343.28552,0.9822434,535.0687,521.9171,0.86050946,798.0907,234.59601,0.9774468,584.67285,552.22327,0.87029195,718.2133,602.76263,0.8135682,633.6008,616.17053,0.6824912,725.1881,639.89087,0.06414938,635.9087,626.6044,0.030199617,680.58954,649.9287,0.0039007366,633.43787,613.43964,0.0022844076
2.0,641.74774,343.14758,0.988106,659.3125,331.2531,0.97973794,631.20905,328.94995,0.9501107,685.4998,341.93695,0.871276,620.1433,336.46362,0.58361834,720.03094,396.37158,0.9941893,586.32336,438.82483,0.97357917,782.4504400000001,343.4557,0.9823687,535.2834,521.8031,0.861212,798.0883799999999,234.47192,0.97760564,584.98474,552.26514,0.87078357,718.40936,602.38745,0.8135105,633.6471,615.8614,0.68255407,725.16547,639.1676,0.06385589,635.3962,626.2366,0.030067801,680.5343,649.0987,0.0038726032,632.8973,613.2638,0.0022693872
3.0,641.59406,343.08002,0.9879668,659.2254,331.26337,0.9794759,631.1234,328.8714,0.94942814,685.48584,342.10718,0.87034684,620.1396,336.41675,0.5809164,719.8731,396.4668,0.99410737,586.25684,438.81244,0.97322845,782.27118,343.4124,0.9822284,534.9191,521.92096,0.86041605,797.93515,234.08032,0.9775462,584.5545,552.08344,0.8706701,718.361,601.9412,0.80804497,633.74646,615.3473,0.6748954,724.8097,637.72485,0.061537176,635.7478,624.6239,0.028955102,679.76556,647.0929,0.0037287772,632.9326,611.06537,0.0021868348
4.0,641.6542,343.14392,0.9878458,659.2554,331.28693,0.9793604,631.19324,328.92053,0.9485967,685.5748,342.02283,0.8706492,620.3174,336.39258,0.57683533,720.0061,396.4928,0.99410725,586.3978,438.79944,0.9730114,782.39273,343.5113,0.98239493,534.9807,521.9031,0.859981,797.86743,233.66888,0.977817,584.7265,551.93555,0.87096864,718.4669,602.17175,0.80679154,633.8843,615.595,0.6721938,725.0347,636.8645,0.061185002,635.9889,623.90393,0.028665692,679.6481,646.70886,0.0037056804,633.11414,610.99274,0.002167672
5.0,641.55536,343.1101,0.9878854,659.18054,331.3181,0.9793453,631.1272,328.92786,0.94910234,685.4606,342.29138,0.87010336,620.261,336.57678,0.579357,719.9231,396.78485,0.99401444,586.3059,439.04022,0.97302383,782.5349,343.45325,0.9820041,535.1686,521.8425,0.860003,797.54535,233.51892,0.97739744,584.6556,551.8985,0.8706962,718.3605,602.2166,0.80338335,633.77893,615.5939,0.6691357,725.102,636.9707,0.059836507,636.24194,623.93317,0.028244197,679.615,646.5384,0.0036302805,633.234,610.892,0.002135992
6.0,641.64,343.06726,0.9880377,659.3047,331.25458,0.9795022,631.1892,328.91455,0.9495941,685.629,342.17126,0.8708552,620.23303,336.56946,0.5818623,720.13354,396.44556,0.9942198,586.38354,438.88776,0.97399545,783.04153,343.2354,0.9826277,535.1575,521.80396,0.8648968,797.82428,233.12585,0.9780463,584.0531,551.3686,0.8743628,718.49835,601.699,0.8157238,633.7853,615.1222,0.6873886,725.0017,639.26874,0.06384438,635.84216,626.41034,0.030278683,680.2946,647.6714,0.0038240552,632.6384,612.2477,0.0022530556
7.0,641.46356,343.03064,0.98796356,659.08246,331.1178,0.9796028,631.01013,328.9843,0.94821274,685.7489,341.76172,0.87388927,620.3689,336.61816,0.57272387,720.652,395.67145,0.99432933,586.65686,438.50342,0.97425693,783.521,342.89264,0.98335046,535.13007,521.4713,0.86807644,798.1968400000001,232.89172,0.9789939,584.20685,550.7447,0.8779033,719.36755,600.6842,0.8181915,634.4225,614.3613,0.6903966,725.74365,637.9618,0.06350705,635.7738,625.85156,0.030020237,681.0037,646.00494,0.0037400126,632.15967,611.54297,0.0022010505
8.0,641.3563,342.90295,0.98788726,658.9085,330.9538,0.97949797,630.92706,328.97302,0.9482659,685.7056,341.40106,0.8737288,620.4512,336.58453,0.5735157,720.8491,395.33435,0.9942082,586.75977,438.3877,0.97417915,784.2103999999999,342.18713,0.98285866,535.324,521.24634,0.86734337,798.7451,231.24014,0.97836125,584.57623,550.9094,0.876341,718.9907,600.31616,0.8156673,634.1294,614.0996,0.68854743,725.63837,638.9011,0.06264305,636.1624,627.11975,0.029860258,680.8019,647.2005,0.0036948621,632.8632,613.43555,0.0021879375
9.0,641.3406,342.8672,0.9878858,658.8495,330.91193,0.97960055,630.92596,328.98474,0.94786245,685.67285,341.2909,0.8750601,620.52734,336.5923,0.57123506,720.9398,395.18677,0.9943216,586.71045,438.28406,0.9743383,784.0661299999999,342.4085,0.98329496,535.2441,521.2096,0.8681883,798.96497,231.61902,0.97879404,584.7373,550.59393,0.87705994,719.2053,600.43616,0.82040226,634.1592,614.30023,0.6940571,725.99664,640.02875,0.06385267,635.8975,628.4913,0.030269057,681.5259,648.1429,0.003730595,632.7772,614.6148,0.002199173
