frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,597.0154286868348,378.7743724046653,0.9656527,612.1941415667064,366.5843510707949,0.95443726,593.9724288813078,364.53279535754154,0.8799207,651.5165736434891,366.6408756549501,0.8874593,604.2415280681903,361.06284446688505,0.42506862,700.6019490497285,440.5355536785706,0.96158564,574.9477103299218,416.6644863964504,0.98527694,730.2045977764118,539.677639703501,0.762043,496.005857913398,466.69957587698883,0.9142417,694.4789257260578,571.9679349341279,0.6653712,407.6261783626466,487.2608384251566,0.8307569,675.7345738538969,597.9141933945518,0.55126697,599.0379342096002,586.2551931027009,0.675264,639.1426,607.48706,0.033065528,553.3978,598.5956,0.054153472,614.92114,562.41626,0.00487718,599.9149,580.13184,0.0076324344
1.0,596.7848126868829,378.910583685909,0.9671693,612.1656528920887,366.66561914178203,0.9569839,593.6383398833837,364.5531000018284,0.88482225,651.6824828698728,366.7587097906178,0.8913243,603.6255376549152,361.0209416741319,0.42838496,700.6581197603465,440.7058335324381,0.9619,574.7351722496397,416.69268479272,0.9853387,729.8736498405702,539.8226679423037,0.75911045,496.0613685004731,466.9893511146036,0.91260815,693.9011406467462,571.9490423142717,0.66108704,408.04373857900225,487.4101667911873,0.8274491,675.7993743030768,597.7249809629495,0.55038714,598.8606977879173,585.8511099293886,0.6744469,639.0691,608.3594,0.03341168,552.9157,598.60535,0.05466193,615.11664,563.42163,0.004976541,599.4553,579.73474,0.0077920854
2.0,596.625587794314,378.58842872720464,0.9668331,612.0942383710284,366.3966420464752,0.9564999,593.607419435279,364.1715711150855,0.8832167,651.7475675664871,366.6140901790995,0.8909559,603.7853638203899,360.60018742049465,0.42511973,700.6582608354555,440.3195739612157,0.9616505,574.7230254750726,416.35404587195876,0.985317,730.1014824560574,538.9326008685169,0.7591975,495.83801135216845,466.7349042541907,0.9130864,695.1858098553195,571.1249061582237,0.6618762,407.4338681273425,487.27650702995953,0.8283826,675.8868179602273,597.152213662212,0.5492404,598.9824807712481,585.2899361258576,0.6738045,639.35876,608.0348,0.032915503,553.34863,598.1161,0.053977907,615.63586,562.4204,0.0048773587,600.24506,578.3791,0.0076527
3.0,597.318472560281,379.6463599253069,0.96766925,612.8741545289411,367.1916973321852,0.9573011,593.9929078612631,365.0670568248995,0.8876624,652.4947822036835,366.53965089953454,0.88931954,603.4650784399289,360.74405600428236,0.43325174,700.558508919089,439.90971995009295,0.96197885,574.979203554299,416.42468947814245,0.9853419,730.6054402092549,538.1942744996911,0.76190335,495.7379936534132,467.1169293908928,0.91370803,697.3150446557403,571.2032850141694,0.66618323,406.53088992065227,487.5867876107934,0.8307011,676.2960812201118,597.4140429829847,0.55650216,599.5718807132708,585.802006091307,0.67909664,640.4406,609.0515,0.034253627,553.5276,599.40936,0.055879265,617.2471,563.827,0.0050898492,599.34106,579.78375,0.007950157
4.0,597.4910372320086,379.46398222728544,0.9682903,612.8706683972649,366.98858565430317,0.9585807,594.2100249405304,365.0647041623105,0.88805944,652.4344536977712,366.71085661290107,0.89322966,604.085237964663,361.37157030681556,0.42988065,700.9303961594254,440.24627628848003,0.9625946,575.6121959139705,416.82480235401454,0.9854744,730.7288125409805,538.3844025979805,0.764354,496.0857064975531,466.80898538648046,0.91372347,698.2643957478441,571.6492544066316,0.6677569,408.2659884963168,487.5684580400026,0.8302349,676.2179510294285,597.3490331445362,0.560769,599.4990493469061,585.8159891250739,0.68190145,641.14764,610.2169,0.03422132,553.8543,600.67676,0.05566284,618.9332,564.2649,0.0050311387,599.75366,580.1497,0.007852554
5.0,599.5617709342597,378.9281804223369,0.972463,615.8684599625791,366.6072320559899,0.96342206,595.7980823348162,364.14062616760907,0.9049909,654.5834539797593,367.06512519876236,0.89589155,603.2580388815394,360.25323794065,0.46057367,699.9911321361982,440.2601964081584,0.9645302,575.3090212968805,416.3597886629215,0.9860769,730.2482307915147,537.4903100770878,0.768697,496.42637878920044,467.2155225924722,0.9144069,698.9418576574832,571.2497807532593,0.67359775,407.9984018337485,487.60134829616544,0.83286977,677.1947129406201,597.431080961475,0.56106347,600.7864973429403,585.6900284037621,0.68015164,642.89374,611.5688,0.034496397,557.0123,600.5497,0.055584997,624.0305,567.7874,0.0050644577,602.34973,581.1031,0.007843584
6.0,606.3816108923917,381.0329359916712,0.9786204,622.8626096347517,367.52498380052367,0.9695616,599.9400881753555,366.4808490141959,0.9339707,658.7440815419043,366.1384693030808,0.891207,601.2783763998813,362.4412909902908,0.5417371,699.9714263868146,439.39778614208603,0.9672282,575.6868314486055,417.81347084348545,0.9871786,730.3069394920382,536.489526950433,0.77149993,496.77750156852375,467.3716952341678,0.91694206,700.5027949026712,571.523883499612,0.6814509,408.47473918407604,487.8526887102854,0.840713,676.5779032231937,596.9512719539573,0.5545161,600.4974471497924,586.5423675662107,0.673053,643.6867,608.6334,0.03548193,559.70435,599.3626,0.056661814,627.43445,568.9548,0.0053875446,604.259,583.2889,0.008202493
7.0,606.852957943591,381.725120589785,0.977626,622.6386106809758,367.68610523303016,0.96762085,600.354521327516,367.2984989242337,0.93085015,658.4808212343831,364.7772654395017,0.88802487,602.4144302001451,362.67412648298676,0.5394417,700.4698949635685,439.322097651173,0.96756744,576.3804555458373,418.44912388132434,0.98746145,731.0585472892519,537.0357397901705,0.77371264,496.71407855148385,466.7464844921823,0.91908514,701.7660672599312,571.8001436092417,0.6854182,408.21586728604797,487.6009437223128,0.84472215,675.4963280779393,597.8856925647959,0.5510329,600.238939639329,588.1955576192624,0.67099243,642.83923,605.16895,0.034974128,560.90216,598.68866,0.056292653,623.0988,563.5254,0.0053257346,607.40576,582.5837,0.008130044
8.0,608.2904993983889,381.6656087468459,0.97899497,624.4604726428297,367.42963105776295,0.9692015,601.1543966436644,367.2716328500857,0.9363479,660.152233187709,364.66153325844346,0.88653415,601.7583263605463,362.9830339870575,0.5531025,700.7190896840631,439.35780047081636,0.9676982,576.8242265949307,418.874460200232,0.98747087,731.0908979505181,537.0033539471939,0.7752269,497.1737028379537,467.10096546221155,0.91945523,701.5723046891185,572.019992426609,0.6908897,408.2105533413268,487.6121788749211,0.8476302,675.7567669189593,598.2760803603737,0.55091506,600.3212497499916,588.670518357447,0.6701211,642.402,604.5648,0.035656005,559.54004,598.0947,0.057001144,624.84644,564.7212,0.0054683685,604.3602,583.2731,0.008289486
9.0,609.7476762319685,381.60352341888625,0.9815868,627.0528640424199,367.1574959558981,0.97328556,601.6793151099603,366.521063745462,0.94557834,662.6690233969596,364.92394817408797,0.8896115,599.5774905831526,362.07605503218497,0.57052803,700.8559854920796,439.8837977951582,0.9668514,576.2183376024184,418.12412261981603,0.9869797,730.3332391443205,538.2964863236537,0.7639878,497.6716077607672,467.49093126655316,0.91362417,696.6102111807372,571.7760073448778,0.6826296,408.66695480025413,487.6953170281531,0.8411405,676.9541014259167,598.9990055643786,0.5295339,600.7506032290455,588.46589573089,0.6502119,642.295,607.0442,0.034055084,559.72015,597.6621,0.054106593,628.6567,569.20526,0.0053444803,604.53564,583.7272,0.00806424
