frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,602.5621,378.0515,0.9656527,618.48737,366.85437,0.95443726,600.4336,363.64484,0.8799207,657.72614,369.4187,0.8874593,610.9031,360.8369,0.42506862,701.9987,446.29352,0.96158564,578.12274,414.45703,0.98527694,725.21796,547.12177,0.762043,496.15045,459.35547,0.9142417,687.5056,577.0678,0.6653712,406.63934,474.23816,0.8307569,667.1446,601.76575,0.55126697,591.3477,585.2389,0.675264,639.1426,607.48706,0.033065528,553.3978,598.5956,0.054153472,614.92114,562.41626,0.00487718,599.9149,580.13184,0.0076324344
1.0,602.3270275189216,378.17820608735434,0.9671618687118635,618.4565119479396,366.9393415919201,0.9569714215510879,600.1031272786431,363.649875206173,0.8847982325726194,657.8860127714942,369.552322032592,0.8913053616321721,610.2966263331582,360.76226749743523,0.4283687100474095,702.0462657816347,446.4722598681425,0.9618984596467502,577.9124753627741,414.4776186197075,0.985338397378112,724.8826908964783,547.2508643274364,0.759124819394715,496.1897763533515,459.6528357432191,0.9126161543391371,686.9356067004119,577.0184430383038,0.6611080322374937,407.04712204301364,474.4190293822157,0.8274653081068826,667.2235512367132,601.5880350848928,0.5503914511369122,591.1999276449218,584.8324414400317,0.6744509037620574,639.0694601474866,608.3551255638316,0.033409983867037425,552.9180622735136,598.6053022253335,0.054659438573187835,615.1156820566855,563.4167037213809,0.004976054134497868,599.4575520242829,579.7366857764202,0.007791303115559617
2.0,602.1622592049363,377.84599397418907,0.9668363946601684,618.3761636779507,366.66501902561066,0.9565046430562804,600.0684273100821,363.2664944450243,0.8832324339132458,657.9336364740452,369.4097475270474,0.8909595102106068,610.4515373393502,360.3517788410128,0.42515172828441816,702.0444205793764,446.08702129621065,0.9616529450259131,577.8942105148333,414.13788325808974,0.9853172126535563,725.1357789283911,546.3819060992261,0.7591966469358488,495.9587087206493,459.3843218890389,0.9130817132920122,688.2277245363221,576.2805007787787,0.6618684664663342,406.4282942178237,474.24489219551265,0.8283734519771947,667.3199102127796,601.0222507305949,0.5492516377114854,591.328371628736,584.2791558866809,0.6738107953292449,639.355921418012,608.0379809836129,0.032920365387264526,553.3443874145548,598.1208945047214,0.05398461022228528,615.6307717981779,562.4302117566933,0.004878330657088674,600.2373205865124,578.3923848694544,0.007654065935530711
3.0,602.792818985369,378.8987948948236,0.9676569594451713,619.1096458767265,367.4653794467275,0.9572893231746351,600.4082259109887,364.1397459940564,0.8875970527302489,658.6908604459292,369.35438476933194,0.8893435928282003,610.1464743235815,360.4413531556235,0.4331322077213738,701.9894202032643,445.6462189990631,0.9619740235888561,578.1588495012667,414.19237687570467,0.9853415339953175,725.6975864161484,545.6512714149118,0.7618635767562237,495.85141647064296,459.7233031275646,0.913698892671054,690.3466307763534,576.4563674590173,0.6661199210382536,405.5321078855324,474.4638083096952,0.8306670204073784,667.7241831182041,601.2721288476278,0.5563954195115307,591.894375277761,584.7865491792281,0.6790188509228827,640.4246980519812,609.0365555437488,0.03423395793776269,553.5249693229711,599.3903503929464,0.055851316970641426,617.2234164102586,563.8063244101869,0.005086725805703703,599.354347880841,579.7631030732043,0.007945784684544986
4.0,602.9872715451165,378.72444016631226,0.9682781289243039,619.1346687747584,367.2559557209958,0.95855562293944,600.6306552170005,364.14164360836276,0.8880516589777081,658.6371983395296,369.49485598903823,0.8931530311190709,610.714209913956,361.0730311091803,0.42994671519856464,702.3361918747647,445.96978188750444,0.9625825327914662,578.7618847041061,414.60183251347377,0.9854718033209408,725.8195292286597,545.8117763031573,0.7643059731959507,496.21408910789364,459.426387033843,0.9137231674133987,691.2837947777443,576.9323402491932,0.6677260598797347,407.2223870528292,474.5351987522456,0.8302440363907729,667.6626012529897,601.184988067293,0.5606853802711159,591.8354463535953,584.7808665270582,0.6818464825177951,641.1337837285884,610.1940609828254,0.034221953138946166,553.8478974713308,600.6519220298892,0.05566708140577657,618.900156524062,564.256318220679,0.005032289283591755,599.7455740393974,580.1425282664021,0.00785446678238656
5.0,605.0271703124953,378.27503918903824,0.9723607886356969,622.0640493126693,367.0139653302535,0.9633034696362829,602.2254629308698,363.2877948207269,0.9045761595139256,660.6929175836832,369.92344879956295,0.8958263463168872,609.9769013355071,359.89262672108896,0.45982183654713216,701.4148496877971,445.8786734450712,0.964482786978037,578.4946120126407,414.0856174260985,0.986062141606875,725.3965384629028,544.8620635820259,0.7685906170932086,496.51469452078214,459.7844961650297,0.914390159205621,691.9732423632388,576.5422332577991,0.6734546768705659,406.9808599104694,474.49911037296613,0.8328052281787665,668.5940081239199,601.2709946918953,0.5610562568812888,593.0822583170068,584.6852541665461,0.6801945020479236,642.8509688294846,611.535684860306,0.03448965891783296,556.9349439742927,600.5528123675194,0.055586903784391746,623.9056403198739,567.7011154526429,0.005063641542488746,602.2861385947884,581.079746220738,0.00784380372246694
6.0,611.0916448897153,380.6500902688696,0.9784394229536455,628.3932669338586,368.2552606600388,0.969381147891127,605.6703324030121,365.71491331554904,0.9331189316224473,664.3697722287666,369.21944235526564,0.8913446873392178,607.4428076643625,361.7848721927484,0.5393515610008448,700.9635600186474,444.9649741940104,0.9671489009336628,578.3012917552941,415.4292535019118,0.9871462190580491,725.0424005810282,543.797705948176,0.7714175468524802,496.3902222876874,459.89198202320193,0.9168675470937675,693.0228271287684,576.8196650316986,0.6812200818151202,406.9574978970288,474.69644584385793,0.8404824733817393,667.5873914559559,600.6955910579604,0.5547085389651459,592.3185748203249,585.4159021397849,0.6732616417806759,643.6633934812295,608.7196766787717,0.03545296341484639,559.6252258148506,599.3974910013525,0.05663016441411565,627.3344017950858,568.9204880170341,0.005378048495657612,604.2028831251351,583.2246554117124,0.008191944019792438
7.0,611.7030573875807,381.4044331177978,0.9776600949563384,628.3745888405983,368.4204751494489,0.9676873924240887,606.1401791828046,366.58855450879577,0.9309571441834292,664.3273632825517,367.8556906501618,0.8881339755746311,608.464858522428,362.12340718028366,0.5395204022956349,701.4533502068888,444.88109824422304,0.9675558084905588,578.9426680774365,416.111631399129,0.9874517519324212,725.7404084551774,544.3248649917118,0.7736367728933631,496.381304863513,459.27447005968077,0.91901166029462,694.2722504244516,577.1583831160202,0.6852821733303684,406.7407092511777,474.4298485240097,0.844584688420953,666.4739736854593,601.4979903681302,0.551152328350682,591.9612324310463,587.0013962637564,0.6710630806880353,642.8682871728159,605.2877354701194,0.034991538988554484,560.86109073245,598.7117673560688,0.05630531040967102,623.2474562725753,563.7115576387208,0.00532785387720362,607.2978671552619,582.6078791665425,0.00813252805620652
8.0,613.1094705089274,381.42975494238914,0.9789413330282521,630.1389511005332,368.26079595277594,0.9691395692934154,606.9309353190492,366.6102719128863,0.9361324952347921,665.9408255066521,367.7695687884678,0.886592557201417,607.8649242696137,362.35943121282236,0.5525672625998723,701.717073702075,444.89868150077484,0.9676930767537449,579.374209262733,416.5395103126453,0.9874705009193965,725.8076823255137,544.2857056846135,0.7751675704888794,496.8092423307292,459.5905811956674,0.9194407296772215,694.1253538271175,577.3391081445682,0.6906753237237352,406.7363640435568,474.4006941893667,0.847516261056348,666.6704703601304,601.8874649499816,0.5509196770337924,592.0083366662185,587.4874432039853,0.6701552391722193,642.419130903641,604.5884709179028,0.03562928869695135,559.5934085851094,598.1179716682902,0.056973384946294954,624.7779665365163,564.6743479208338,0.00546278002803598,604.4795266584923,583.2460889418154,0.00828323897775012
9.0,614.560707370314,381.45331582212077,0.9814725721645194,632.7014873254765,368.14644341921803,0.9731055661987968,607.5097752353984,365.9198775356975,0.9451715335421179,668.3924150020982,368.16568505360436,0.8894758741952535,605.8142915452869,361.3643523284536,0.5697600473105487,701.8262297054439,445.40352157267563,0.9668887203995189,578.8592116752484,415.7971858912967,0.9870013469776,725.0083708006387,545.4646354868619,0.7644831326667832,497.2785192408685,460.00064983984345,0.9138811580595397,689.3993319177432,576.8046198902498,0.6829936413699402,407.16743222000105,474.5009415609009,0.8414265158204502,667.7788124496753,602.6587194414321,0.5304762162888238,592.4334130044269,587.3298740401416,0.6510893436680446,642.299715733052,606.934927210006,0.034125640224985924,559.7122121431775,597.6811656646573,0.05423416243758576,628.4887731867376,569.0076372901908,0.005349940334387894,604.5279079606854,583.7071867815051,0.008074167102869649
