frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
0,633.1853,647.17487,618.92084,664.27246,596.4581,694.9917,559.202,720.34924,532.3899,717.4884,534.8467,668.15344,577.7288,663.4261,577.9487,627.33276,596.6445,212.25183,199.60352,199.43866,212.99805,212.44186,308.48932,305.93475,422.4085,417.77625,518.1787,526.1633,538.77014,538.89905,676.0459,680.2574,690.3402,703.0821,0.9914634,0.9627285,0.9784521,0.7061037,0.8825462,0.9943058,0.9974642,0.9535583,0.98207045,0.8907121,0.943942,0.95834637,0.9658034,0.20354372,0.25326255,0.01200518,0.015040606
1,631.7321,645.6593,617.4562,663.0282,595.2439,693.6654,558.1065,718.49994,530.3343,715.97754,532.8741,665.41833,575.2714,661.3883,574.9228,624.4356,593.60596,212.53708,199.28198,199.45761,211.49176,211.59888,308.0006,305.68494,421.95728,417.04095,516.69336,524.807,539.04584,539.2525,677.374,681.9026,692.781,706.2225,0.9914137,0.9623744,0.9785805,0.7039881,0.8824376,0.994246,0.9974638,0.95340043,0.9824294,0.89279413,0.94586146,0.958872,0.96646667,0.20761895,0.25970727,0.012254357,0.015429348
2,631.30286,644.7296,616.80707,661.1824,594.1551,692.36383,556.8034,717.40784,529.3299,715.6553,532.60785,664.8496,574.79755,661.5173,576.34235,622.84705,594.6448,212.11176,198.9288,199.25122,211.16797,211.75375,307.55945,305.40424,421.7375,416.85413,515.956,524.73944,539.30566,539.7613,677.3651,682.19293,692.23004,705.92285,0.99135244,0.95993936,0.9792701,0.68389505,0.89200324,0.9942893,0.99762464,0.9533105,0.9839362,0.8925141,0.94954014,0.9590656,0.9675423,0.20271823,0.2598294,0.011750877,0.015059918
3,630.09033,643.55505,615.8352,659.6559,593.19305,690.6279,555.12805,715.6433,527.905,713.57666,531.529,663.1583,572.9705,659.53503,573.7111,621.34515,591.5085,211.88385,199.0567,199.04462,212.0444,211.89307,307.80615,305.74164,420.87408,417.11682,515.8983,522.8746,539.343,539.69586,677.0422,681.479,692.3038,704.78186,0.9913335,0.9589513,0.9794438,0.6774469,0.8950987,0.99434555,0.99772096,0.954036,0.98485184,0.89434636,0.9521314,0.9604334,0.96905184,0.2061432,0.26627034,0.011900425,0.0153615475
4,628.39386,642.31067,614.4229,658.96936,592.0781,689.37286,553.86383,714.7132,526.9439,711.74,530.678,662.35364,572.05505,659.413,572.85126,623.3428,590.79224,211.78827,199.1719,198.7521,212.76617,211.58691,308.22046,305.89532,420.9757,417.89227,515.50195,522.2389,538.8516,539.03424,677.37244,681.28796,693.26044,704.9632,0.9914342,0.9603245,0.9792645,0.68710923,0.89128983,0.9943689,0.9976767,0.9545778,0.98446524,0.8959253,0.9515177,0.96120405,0.96929574,0.21190861,0.2707488,0.012309253,0.015788436
5,627.1216,641.1527,613.12646,658.23706,590.98224,688.75586,552.7458,713.01276,525.7893,710.57825,529.3729,660.8821,569.8368,658.91284,569.475,622.98694,586.43896,211.82855,199.16382,198.90225,212.97293,212.06128,308.38873,305.98572,421.98627,418.2771,515.79584,521.6508,538.92676,539.02515,676.79846,680.67773,692.61304,704.19763,0.991431,0.9610702,0.9791738,0.6910769,0.8890897,0.99427366,0.99755096,0.95416534,0.9836143,0.894639,0.94931155,0.96004915,0.9678998,0.2079992,0.2629246,0.012170047,0.015434563
6,625.92224,639.78815,611.9273,656.98157,590.1778,687.7488,551.93536,710.91974,524.2496,709.23315,528.41943,659.6216,568.82947,658.07776,569.5392,620.5149,585.58136,211.41504,198.75888,198.83969,212.81134,212.60535,308.62408,306.59888,422.17352,418.6396,514.38354,522.87494,538.757,539.19037,676.4613,681.0397,693.3095,706.02893,0.99143875,0.96064985,0.97926307,0.6905928,0.8912635,0.9944066,0.9976466,0.95449543,0.9841509,0.89460963,0.95012367,0.9610637,0.96898526,0.21203059,0.2694183,0.012393475,0.015803754
7,623.45294,637.87994,609.8452,656.00977,588.844,686.5001,549.8854,708.1531,522.9,706.6771,526.4755,657.8312,566.3177,656.2859,566.8682,618.3414,583.91406,211.02905,198.48416,198.3454,213.07303,212.11206,308.65497,306.02472,423.32086,418.84375,515.8937,523.0774,539.296,539.47437,677.93896,682.3873,693.24854,706.29895,0.9913815,0.9620892,0.9784387,0.70752084,0.88385785,0.9944336,0.99753636,0.95461905,0.982979,0.89278734,0.9463153,0.960643,0.96793437,0.20914206,0.261406,0.012241513,0.015396416
8,622.0512,636.4276,608.05457,654.58014,586.4957,685.1185,548.07635,706.3335,522.0202,705.01056,525.39014,656.8004,565.15045,655.63666,566.52814,616.59576,583.836,210.84692,198.17044,198.26086,212.55594,212.13132,308.5545,306.22253,423.79865,419.44458,516.0399,523.8624,539.1167,539.53577,677.3656,682.2759,693.3076,706.9127,0.9914485,0.9611987,0.97910357,0.69568634,0.88994086,0.9945158,0.9975953,0.9547931,0.98343396,0.8930547,0.9475707,0.96122324,0.9685682,0.21306199,0.26700163,0.012540519,0.015778482
9,621.3248,635.59784,607.3602,653.2113,585.5008,683.4127,547.3323,704.8504,521.8273,703.19666,523.4526,656.3087,565.2144,655.71765,567.03015,617.7502,584.60876,210.66144,198.21463,197.99857,212.82861,211.8205,308.8847,306.04883,424.24542,419.68854,517.7819,526.4773,539.8714,540.0831,677.72906,682.07996,691.7589,704.86993,0.9914931,0.9599408,0.9796246,0.6832222,0.89512295,0.9944695,0.9976953,0.9546504,0.984535,0.8930229,0.95030034,0.9603706,0.96862996,0.20218861,0.2589721,0.011625111,0.014861226
