frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,641.811565490533,356.7838669381068,0.98724914,657.1642203721239,344.0424465863505,0.9717051,627.2223660219091,343.8749212824939,0.97278345,680.0121901943021,358.7273645080078,0.7669706,608.4028466202242,358.02674816687596,0.7575954,702.079013668362,440.4172450490521,0.974989,572.9067954870382,426.81966919586273,0.9778936,745.6533671450004,536.9218961894203,0.8617288,525.9090332545657,523.0066426676478,0.88752115,748.416642568963,437.9466280862509,0.87743527,624.4424074150545,535.964390868733,0.8752909,664.5935213158652,598.315278352979,0.48739576,579.6530815627458,597.4798858584419,0.4805564,684.25700385143,568.1328361411863,0.03825724,591.8449614784959,564.4511895222334,0.040125012,709.2115658269545,578.7638832877124,0.0055146217,616.8281629479609,593.962721697185,0.0058690608
1.0,641.8931968061429,356.7479323254198,0.98721445,657.2005891322772,344.01560620525856,0.9713995,627.2935744103588,343.90169105764664,0.97287804,680.048461771243,358.7293820313366,0.7650433,608.49835530671,358.15135208822915,0.76072955,702.3735554934211,440.54119791837525,0.9751035,572.9514352345027,426.9404748682953,0.9782411,745.6926626446045,537.2409401944304,0.8610867,525.9357050616105,523.1482496925239,0.8888117,748.5797337488236,438.08240996705035,0.8765583,624.3308366394258,535.9276757910923,0.8760213,664.8719108572625,598.2992922919042,0.48554054,579.7408692623644,597.4587395583159,0.4803649,684.7020123655598,568.0477082518049,0.038217604,591.8195949597762,564.34208599168,0.040308505,709.2798353918386,578.4982541166185,0.0055695474,616.8443598661727,593.6507841995037,0.00594908
2.0,642.0112472553938,356.7297916357158,0.987133,657.2562467993346,344.0254477368811,0.9715487,627.3983933894087,343.97608093194606,0.972612,680.092284701135,358.8081488484661,0.7684437,608.6278994162867,358.37906720660584,0.759048,702.7810150881057,440.7410193012563,0.9752507,573.013890179771,427.1370862623869,0.9780685,745.7399958958579,537.7084294285675,0.86058855,526.0184726199036,523.3839880861955,0.88644874,748.7961272971763,438.47933271657865,0.87501144,624.2043275763986,535.8956416092053,0.8729495,665.3310257207613,598.318210441469,0.4860245,579.9234078220373,597.4706286169346,0.47934818,685.447331038971,568.1250067405564,0.038382888,591.9086084270177,564.3680896444547,0.04026568,709.501997279211,578.3383875586927,0.0055933595,616.9421767317941,593.3535691594527,0.005955249
3.0,642.1372199445927,356.76540898827795,0.9871227,657.3309551393661,344.1128191237893,0.97152174,627.5069158287345,344.0954705078917,0.97265077,680.1259415849481,359.0082863416199,0.76794755,608.7217992231693,358.6601409126024,0.76007396,703.1191485307261,440.9716517405497,0.9751916,573.0628919649502,427.35399409373986,0.9780886,745.7904771942541,538.1468318307301,0.8604534,526.1577134947443,523.6487282225078,0.88692605,748.985437179691,439.1272076123846,0.87371576,624.1472272252772,535.8810631622639,0.87261045,665.8260473940412,598.3995332298368,0.48811096,580.1746214158951,597.5398026536323,0.4819689,686.2724062493834,568.4120329059722,0.038308233,592.2388665569403,564.5598616516992,0.040261388,709.8819408647981,578.4467869274096,0.005585581,617.2146083150415,593.1908049448011,0.00595662
4.0,642.2696504974351,356.8294110533842,0.98710847,657.4319965732049,344.23829443184445,0.9714415,627.6029117179191,344.22114970633936,0.9728099,680.1645174649987,359.27178542702296,0.7661188,608.7462967908582,358.94196466360256,0.76255214,703.3464265165169,441.1851501926785,0.97519433,573.0999323329196,427.5678265695534,0.9778763,745.8827028869488,538.4569858339265,0.85970306,526.3095034117159,523.9199014276934,0.88521236,749.1659067659762,439.8450442736792,0.8722917,624.2124904126392,535.8642395080625,0.8707276,666.2680648490547,598.5150601095348,0.48719946,580.46226772633,597.6484196512442,0.47992295,686.9894800690245,568.6672764494517,0.038381636,592.8287714665306,564.6896203227627,0.040197015,710.2845523888607,578.624387411954,0.005616188,617.6944186536521,592.9773226659697,0.0059716105
5.0,642.4049165321205,356.8739255376736,0.98706394,657.5521674286979,344.33270186027414,0.97152627,627.6734010745595,344.31944916222744,0.9727522,680.2393876763629,359.5058608905499,0.7660847,608.7140261183557,359.2079010773841,0.76219296,703.5215706695683,441.3115781933498,0.9749689,573.1655053860663,427.7783361625567,0.97724307,746.0249837200986,538.5963104546718,0.8581987,526.4424777898536,524.2166083222535,0.8815317,749.3956365412109,440.52754594920884,0.8704477,624.4552759015003,535.8304231470396,0.8670557,666.6685644251615,598.5913269590467,0.479522,580.7884312367787,597.7521168377089,0.47026,687.5388124202705,568.6595064490291,0.037411213,593.5907669175452,564.5831054152853,0.038878083,710.5976766150168,578.6371778265016,0.0055060983,618.258660011842,592.5332929986685,0.005821526
6.0,642.5409673226006,356.88854372562537,0.98712873,657.6854490126316,344.37846038960794,0.97143394,627.7294270758864,344.39127143691564,0.9729296,680.365775593684,359.6764045734733,0.7644596,608.6718760930007,359.4552344455193,0.7642901,703.6810368824749,441.311146353402,0.9751425,573.2951502415033,427.96371805745827,0.97763085,746.1424607643182,538.5807388332331,0.8583114,526.5729356855452,524.5237093662419,0.88296735,749.6797914066925,441.25931977116124,0.8705913,624.862230712416,535.788244715672,0.8687282,667.0799070300216,598.5548004653438,0.48064005,581.1802548679315,597.786908712677,0.47228813,687.9854233685576,568.3924276295852,0.03766495,594.4006154129927,564.2823840761453,0.0393081,710.838221154971,578.4969341011076,0.0055603385,618.7286455318547,591.9296464630156,0.005895138
7.0,642.7036543538554,356.89167226741165,0.9871284,657.8484037812211,344.4006477273155,0.9718425,627.8210982361745,344.4450439289806,0.97272193,680.52625037946,359.7870724186433,0.7677429,608.6752041077984,359.6447447562407,0.76059043,703.8029466020294,441.2169576744944,0.97500324,573.4766259378305,428.0858225990286,0.9771553,746.1579179010337,538.4833945542474,0.85775054,526.7187553540018,524.7759357846495,0.8800539,749.9718249099933,442.14069277366247,0.8690994,625.3023826521228,535.7521554099197,0.86529374,667.5303479743254,598.3965930730266,0.48010796,581.6615181323119,597.7234469855697,0.46997944,688.4452521648725,568.0671770480667,0.03792599,595.2121475278832,563.9876836821436,0.039275795,711.0796384647,578.442117556097,0.00565359,619.1003125073667,591.4862474311918,0.0059659183
8.0,642.9312904119272,356.8782284707015,0.98713773,658.0642791090444,344.4009576544077,0.9716314,627.9984993944192,344.4599579377422,0.97287655,680.68910275599,359.8243425350826,0.7648579,608.7537930251551,359.7163504300453,0.7629943,703.8619294026494,441.0973528905313,0.9749757,573.651817734263,428.1360388837778,0.9772779,746.0938674790593,538.3961293709154,0.85744095,526.8483668751414,524.9490444506889,0.8811372,750.2365959435838,443.1025258007272,0.86840856,625.6488723108135,535.7127605739385,0.866293,667.9964484094029,598.1867339032376,0.47989896,582.2004029053865,597.6137601015247,0.470747,689.0287850125214,567.8726362867158,0.03796646,596.0697366617366,563.8826177001989,0.03945157,711.3937287862527,578.6727817032902,0.0056663454,619.515438273578,591.4975169098336,0.005990833
9.0,643.2141296779694,356.82726954603794,0.98705363,658.3241680422329,344.36332715700485,0.9709537,628.2517930905972,344.40903053910586,0.97320175,680.8382459022364,359.7891193416388,0.75876963,608.8904332792345,359.65074428136336,0.7698059,703.8628171042342,441.0131379263065,0.974947,573.7638384207099,428.136813079447,0.97772706,746.0326347840462,538.4016745075073,0.8560599,526.91934433449,525.0948763625113,0.8832456,750.4471265142216,443.97004242559854,0.86666656,625.9189879090175,535.6492077812738,0.86778337,668.4003107207702,598.0312821554032,0.48097438,582.6845217491538,597.5491315434605,0.4743204,689.7709562762597,567.8055592082665,0.03824076,596.977707294335,563.9315175053173,0.040156513,711.846217301065,579.135903230597,0.0057151616,620.0267809674153,591.9141080933666,0.0060804784
10.0,643.484118498058,356.7558651906627,0.98708946,658.5828434755817,344.3121587279986,0.970524,628.5167218307724,344.3113263919414,0.9736423,680.9772654244342,359.737949068067,0.7532276,609.0431466667269,359.49067655874035,0.7748097,703.830018792167,441.0046096545975,0.9747683,573.8041985793436,428.11322200787333,0.9781637,746.0296147717047,538.5431683417959,0.85516214,526.9554156258832,525.2679504397964,0.886673,750.583938135668,444.64670248190356,0.86641574,626.2633599760798,535.5222652727465,0.87140805,668.6703224533824,597.9940111353806,0.48316124,583.0119095830662,597.567184357803,0.47980472,690.5809525979073,567.6014471255804,0.038283736,597.8446854193609,563.7922928179029,0.04074651,712.4416369790051,579.4861465160147,0.0056816936,620.5841453717244,592.2665501638834,0.0060979426
11.0,643.6714328319783,356.71940323120657,0.9871249,658.7880209334426,344.30800128031825,0.97043014,628.7311565268776,344.2295844028769,0.97378147,681.1033625217696,359.74203544093405,0.7517933,609.1844599091487,359.3102855192567,0.7762872,703.7912038422324,441.07338632113834,0.97496575,573.8127044378674,428.08112283150683,0.97832656,746.1094336266851,538.7908462245223,0.8556293,527.0317869867107,525.4562988466648,0.8872533,750.670374178223,445.1642762122615,0.8668349,626.7782537149933,535.239133614079,0.87205815,668.798475632713,598.0123155906874,0.48588938,583.1808712755202,597.5832312919774,0.48242778,691.2541076332718,566.8804196850074,0.03907916,598.5313951339309,563.0276754324357,0.041638583,713.0496625002997,579.2353423886411,0.00581795,621.1449134282577,591.9340890277081,0.0062496066
