frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,642.6460291944817,336.26287856027966,0.98557556,655.2216641089944,326.8969110024585,0.959705,629.3209373629657,323.5573880916724,0.9735852,669.3533523666943,338.7709734207111,0.6827088,608.3940571749021,333.88327936077343,0.80481374,690.0039760486223,402.7782165612765,0.96048546,570.6165660729553,395.12839896061496,0.9815799,748.4453228453417,341.778415586935,0.8796017,517.2717361151784,326.998463491154,0.9572849,686.8160683736838,278.4931504609109,0.93429416,594.4974039771988,262.0950474104213,0.9674369,653.6306116610635,584.4194816805233,0.7244762,574.0032620172486,583.3063242105807,0.7789598,665.3539615604159,616.0803106309056,0.039954513,564.7399166530736,622.7555545525618,0.056444854,683.6786178078596,622.6436645382342,0.0029065907,578.585773149741,636.7425161722348,0.0037827194
1.0,642.7972989513951,336.33087831501985,0.9856231,655.377883467909,326.9715022077562,0.95959055,629.4632895136914,323.58989825819094,0.9739718,669.3426850688892,338.8665342372196,0.67696613,608.30451169314,333.8755045009225,0.80754507,689.9171808523416,402.9197718435176,0.96005154,570.4633236512423,395.2207461478544,0.98121953,748.2946834937629,341.69008121982426,0.87857115,517.5598468764365,326.8504657937849,0.95644486,686.8199911848251,277.5921602960565,0.93372524,594.2504996510878,260.723719069069,0.9669194,653.6436372680131,584.3985610871996,0.71905977,573.9238383070444,583.2600779656386,0.7735579,665.3290843982991,615.7910688371464,0.039192528,564.5044118762967,622.4148408969498,0.055133075,683.5829736269229,621.8275148622354,0.0028885603,578.4738410385894,635.8418100752167,0.0037412047
2.0,643.0437097670358,336.4468865976337,0.98572665,655.6583593803039,327.1078715745896,0.9581767,629.7258732690336,323.63880808264315,0.9747282,669.3073547289234,339.11489378622935,0.66426516,608.0982838611171,333.8679817096574,0.8169942,689.751787084233,403.28360713790005,0.96071374,570.1667393345941,395.249722922896,0.9822413,747.9132676900756,341.7943559077082,0.8812148,518.1344098664117,326.50152186781986,0.95982367,687.288652814109,276.08212059338354,0.9360153,593.7221318707307,258.59151684773354,0.96947205,653.8156579251302,583.5186761266394,0.7230392,573.9011996630888,582.233436874469,0.7799715,665.3897444863549,614.5265662121523,0.03828448,564.3255148713434,620.8179911135435,0.054798037,683.728897907597,619.2289890179592,0.002729684,578.4902595680616,632.9661431572401,0.003570497
3.0,643.2980481116458,336.613425783528,0.985759,656.001687526269,327.3040334054042,0.95957714,630.0574845536268,323.693181035124,0.9744677,669.2089447351198,339.5404860359554,0.6695375,607.7415520521834,333.82448014317805,0.8115453,689.5079180847285,403.88917978910956,0.9599588,569.6799022437622,394.99224022079255,0.9805447,747.2942750696245,342.3632478591765,0.8802069,518.8583436877336,325.869798036111,0.95529026,688.7054227602744,274.4279611945825,0.93463254,592.7347234575899,256.49838236458817,0.96640235,654.2542031382359,581.0917579159333,0.7139759,574.0217811846553,579.441864274771,0.76606226,665.5972161425261,611.7653887184276,0.037849754,564.4728699040896,617.2336900514962,0.052329183,684.3111046621291,614.1079932851815,0.0027703047,578.9244417669771,627.3240793324537,0.0035318732
4.0,643.4851938675906,336.79914533033684,0.98412025,656.3060459769844,327.5269127725712,0.96205854,630.3772876184391,323.74676284977363,0.9739698,669.0159788046257,340.03135465299465,0.67592317,607.3188336626258,333.7226994553291,0.7795563,689.2656779531171,404.55148464972297,0.94858336,569.0559108414072,394.4056546762879,0.9719569,746.7136955255505,343.3237358085927,0.8349482,519.4022503696694,325.01895899282283,0.9278046,690.9557013991869,273.05195702419167,0.9121955,590.9303721743503,254.95573496756757,0.9513221,654.861018964844,577.7665418768468,0.7150376,574.2287602964407,575.5876095498515,0.7601577,665.8446917785631,608.3611395146097,0.05684322,564.9002195906919,612.6762215900178,0.07500839,685.0523944901294,607.7920368008248,0.0053476095,579.7694715130668,620.4016075080499,0.0066527724
5.0,643.5743651557489,336.925678196778,0.98454225,656.4699112867327,327.6969087919158,0.9633512,630.6007585339697,323.8053537869127,0.9739198,668.7615337007965,340.36445415464345,0.6850843,607.0137576660109,333.61368782021,0.7789017,689.2098450768259,404.91024122928724,0.9537221,568.5529542943663,393.64395963533593,0.9723548,746.6066909436531,344.2554803850696,0.85335046,519.4510458517831,324.13740982732537,0.9279847,693.4062574886954,272.0826535528881,0.92116547,588.0207026151536,253.96754027491244,0.95203656,655.4601525083668,574.9911365789219,0.7329666,574.4704460767473,572.3145283079173,0.76698214,665.9829121679966,606.0195394580985,0.05999902,565.3940497078296,609.3167541435143,0.07537779,685.4929358764969,603.065475294518,0.0054759383,580.7062938918455,615.2494501994762,0.006569892
6.0,643.5976743215291,336.99336955224226,0.9845927,656.491857561009,327.77867160663277,0.96161604,630.6974779422475,323.91627170253565,0.97446996,668.5539164074086,340.3779162454376,0.6732922,606.8946940512243,333.5601658616166,0.7889658,689.4793852028378,404.7117205077628,0.95527375,568.4078956712935,392.80274983627817,0.97567666,747.1555236798082,344.82958048996977,0.8566387,518.9770608247265,323.2833788829837,0.93791926,695.6607035377147,271.3314273955944,0.9224304,584.117200957527,253.22247525731996,0.95725524,656.0542391967786,573.260859513213,0.75166166,574.8470978147238,570.2556499190297,0.7917118,665.9955219788566,605.4268467253416,0.063015014,565.9078019491269,608.1323105107366,0.082621366,685.4585366623355,601.2626463184206,0.0055925846,581.4893597962919,613.3457913725342,0.006929636
7.0,643.6455356068114,337.1358523625446,0.9850961,656.4885809970308,327.84446989926687,0.9612492,630.7101896341792,324.1817768705338,0.9750558,668.5401768253362,340.0819745697313,0.67175674,606.8694935602143,333.6170088967189,0.795766,690.0910762940908,404.01428688968156,0.95977277,568.6653605848073,391.9030374102783,0.9793821,748.1570902362033,345.0789401752896,0.8711853,518.2196855381591,322.39591746099376,0.9484193,697.8985856050699,270.5239523402528,0.930729,579.6384633964352,252.41206521934288,0.9638936,656.8094089568319,572.0109355420834,0.7839842,575.5162003600202,568.8496339848459,0.8235141,666.02575639111,606.0238994478755,0.0721457,566.5063064290981,608.5361454398378,0.09639791,685.0976859712048,601.5481334796609,0.0061174333,582.065678221838,613.8437118978296,0.0077112317
8.0,643.7953735493874,337.4806904522793,0.98473597,656.5725297216927,327.98548894078056,0.9592072,630.6856409508778,324.6851129205731,0.9746718,668.8113076807929,339.5723325645689,0.66225356,606.8139201842595,333.8365767883177,0.7979129,690.9637513575865,403.02451833161234,0.9598099,569.2319429712876,391.0206166381944,0.98068917,749.2441827243952,345.1766638992116,0.8719885,517.4086662934602,321.5283317741379,0.95298576,700.59601714121,269.4907557905306,0.931342,575.0357394171311,251.32999285094775,0.9665295,657.8133571674434,570.8916900902468,0.791106,576.4852850094151,567.726126320115,0.8342174,666.32898007168,607.16732543628,0.07304186,567.1632775758285,609.7799432766162,0.100500405,684.7213811698975,602.6249434112835,0.0060247183,582.3929259466794,615.337921948724,0.007768005
9.0,644.0204360629632,337.97030776806537,0.9855634,656.7304809298921,328.18018574010927,0.9614526,630.6169873127426,325.35191514815784,0.9760316,669.2810920345889,338.9459881076356,0.6705487,606.6607820082178,334.19608965814655,0.80516684,691.8938955328539,401.9221139497231,0.9634518,569.9187437145149,390.26700125823425,0.9820143,750.1560795060287,345.2221368075431,0.8795555,516.5736533048226,320.8848332351639,0.9544016,704.1368847454721,268.21284968703463,0.9335401,570.709743119048,249.8647631828535,0.96678734,658.9171334570594,570.1684194617674,0.81356895,577.5375004763882,567.1500471497967,0.8512655,667.0973086150643,608.4459446790366,0.08517957,567.7928919516723,611.3794491868741,0.11494511,684.7014742441188,603.6703478197082,0.007001251,582.428046978554,616.8367595448608,0.008918971
10.0,644.2187665947563,338.38318220125393,0.9864315,656.868227622665,328.3264566395689,0.9622555,630.50422815913,325.95238706279235,0.9780471,669.7254511866079,338.3807940000991,0.6604037,606.4608648678975,334.5945686626001,0.81816196,692.6112747139923,400.9614653510398,0.96448994,570.4834035112918,389.7515373004776,0.98347247,750.8795776815548,345.3294611823843,0.8824446,515.5996962606484,320.66715447716695,0.95924807,708.5039499342473,266.8264979505867,0.9352353,566.793926408412,248.19975566139993,0.96992546,659.8255035342461,570.0830098967429,0.81970775,578.378736646448,567.3082912160165,0.8597556,668.1569736219117,609.3684578014002,0.082939774,568.3188964350538,612.7381566136692,0.11517206,685.1526712245528,604.1907325827824,0.0065951943,582.2105085689636,617.7489280777893,0.008577347
