frame,kp_0_x,kp_0_y,kp_0_conf,kp_1_x,kp_1_y,kp_1_conf,kp_2_x,kp_2_y,kp_2_conf,kp_3_x,kp_3_y,kp_3_conf,kp_4_x,kp_4_y,kp_4_conf,kp_5_x,kp_5_y,kp_5_conf,kp_6_x,kp_6_y,kp_6_conf,kp_7_x,kp_7_y,kp_7_conf,kp_8_x,kp_8_y,kp_8_conf,kp_9_x,kp_9_y,kp_9_conf,kp_10_x,kp_10_y,kp_10_conf,kp_11_x,kp_11_y,kp_11_conf,kp_12_x,kp_12_y,kp_12_conf,kp_13_x,kp_13_y,kp_13_conf,kp_14_x,kp_14_y,kp_14_conf,kp_15_x,kp_15_y,kp_15_conf,kp_16_x,kp_16_y,kp_16_conf
0.0,626.7288823660905,328.79789360507976,0.99077475,641.834986886346,312.9828453709171,0.9642703,607.6651157652456,312.1659513408287,0.9862304,660.7103824222321,323.05304642061014,0.5674032,577.6927924926974,321.7327168972821,0.90875787,691.365094846796,402.58520958640406,0.9793929,529.8894995889423,403.5909908608402,0.983987,799.2536989144265,464.8067119449182,0.87134075,454.0477437575146,497.11596284108947,0.9325402,924.528715982309,499.79339680153544,0.8598896,576.6652169774002,510.69751433049476,0.9189116,646.1752640712327,583.511235689939,0.471696,543.7384320017547,588.4410126781606,0.48468325,694.1577,535.24286,0.024454683,587.61163,528.5055,0.02982381,719.5232,580.91284,0.003023386,615.7499,556.1467,0.0034132898
1.0,625.8084635878204,328.1988746062495,0.9908267,641.4070491276195,312.61330825770176,0.965209,607.0713123629125,311.3710824112282,0.9860046,660.8787350934667,323.2668378993701,0.5779157,577.510177591496,320.8782120422937,0.9053103,691.2006379894277,402.65247494265856,0.9794858,529.3114109813354,403.7399502083648,0.983659,799.1202701736528,463.7445538571353,0.871951,453.9443451865169,497.8939613331324,0.93035793,924.3401134001972,499.3191096843495,0.86028886,577.7967145055547,510.2050347575163,0.9168993,646.629580123872,584.9047953091256,0.4731154,543.8772362706428,589.8401126227872,0.48281616,695.18787,537.4501,0.024535656,588.84875,530.2125,0.029607534,721.2008,584.08484,0.0030109882,617.70264,558.1446,0.0033824444
2.0,626.079961418143,327.7728417305656,0.99073213,641.5885138018792,312.2171105506914,0.96466804,607.288852241124,311.15019069531314,0.98596287,661.1189065702147,323.07396898894126,0.5751257,577.9025761053324,321.0656870468512,0.90603256,691.7057471404758,402.5359546991623,0.9792945,530.2060635111438,403.5777997068971,0.9837803,798.4361020128666,463.8550148968814,0.8708645,453.94923062718897,497.5576289645717,0.9315674,923.5196165274981,498.7363303342615,0.8596254,578.3911800441334,509.5560123858635,0.91821843,647.3098461475249,584.5215364987948,0.4717939,544.8338532684154,589.3645724083892,0.4839741,695.2177,538.3042,0.024205834,589.92413,530.6892,0.029500157,720.6732,585.2294,0.0029505491,617.88666,558.5035,0.0033382773
3.0,626.2718775169951,327.339235515213,0.99065495,641.6105839405045,311.86961452804655,0.9638747,607.4769486124992,310.83883870053864,0.9860428,660.872265189675,322.754954597906,0.5695857,578.0044819894282,320.8366599292664,0.90846676,692.0657083070206,402.1041723176502,0.97938955,530.3850177720102,403.2029347059919,0.9841676,798.8900307694823,464.049197524861,0.87078464,454.2723824679846,497.8877732435656,0.9335803,923.1033815410995,498.7242017958575,0.8589202,578.2996218933006,509.4501571411034,0.9198122,647.9525245006514,583.7408168504427,0.47413087,545.2928176417354,588.5081923322894,0.48901176,696.3505,537.9765,0.024298549,590.51355,530.0195,0.029946506,720.3442,585.761,0.0029514432,616.91895,558.46484,0.003365308
4.0,626.4329674176097,327.32515970708715,0.99082375,641.8812529900384,311.85917491694863,0.96464765,607.6452420832509,310.68431621604225,0.98622954,661.2173328951169,322.83211636441683,0.5708562,578.1262963738802,320.53938516712947,0.9081564,692.015279364751,401.9255729323288,0.97946393,530.6601718469002,402.7087891249602,0.98397267,800.3246269875326,464.15078031178933,0.87225145,454.4412724126968,497.66162800120765,0.93314075,926.3834337807008,499.5755982336343,0.85984635,577.5753838475225,508.5075090244554,0.9196512,648.6641598667248,583.5310861126491,0.47998196,545.8679178241401,588.2984845358021,0.49280423,699.31616,539.3846,0.02473548,591.6664,531.42365,0.030323833,724.7233,587.772,0.0029779375,616.1998,560.5062,0.0033853352
5.0,626.3608085343433,326.8092655586295,0.9907837,641.9319906839227,311.22628010702573,0.9658494,607.6200211124075,310.1431522188387,0.98578465,661.794114739471,322.1796985029436,0.58746785,578.5721177719649,320.06317947834526,0.9023899,692.84184615068,400.98386520005647,0.9793761,531.3925186883905,401.8548089474806,0.9833472,802.1773239864704,463.47329907332585,0.8722321,455.14413967575916,497.09056001141204,0.92984045,928.479755980507,500.08711901133074,0.85924816,580.3759926760835,509.02427189061154,0.9158919,648.1373845897477,581.6814991300195,0.47715053,545.2053644265982,586.3182238732302,0.4859039,698.54816,537.07074,0.02490437,590.6046,528.8937,0.030057997,724.6069,585.40576,0.0030433238,614.6405,557.70483,0.0034292638
6.0,626.5601339250201,326.3352546895826,0.9908792,642.3442802197723,310.81500223969977,0.9669831,607.8785236023489,309.7384355650772,0.9856561,662.6667215836144,322.3015421790408,0.59737104,579.170002474727,320.0897479099199,0.89942014,693.7002867382636,401.0558688885,0.97954,531.4980026661805,401.84277863142484,0.982785,802.8992982143038,463.32427474747806,0.873531,455.9258415942053,496.52055124669835,0.926528,929.0163185718775,499.8525350841233,0.85914063,581.9781904096867,508.7848588184554,0.9123174,649.6200007649418,582.3094739028311,0.47926268,545.7380269959198,587.2812564226494,0.48274732,702.8102,536.22296,0.02530992,592.5652,528.91455,0.02999857,728.5316,585.06396,0.0031160116,615.4146,558.91907,0.003471762
7.0,626.8301991842463,326.208658902941,0.9908684,642.7064433526165,310.62735963734076,0.9672464,608.0721828413773,309.5470994124249,0.98555994,663.1942112393701,322.21122806810644,0.6011274,579.3718402894046,319.9786260342897,0.8982786,694.4250945683845,401.03723488869275,0.9795145,531.6011584523695,401.6914979993446,0.9825895,804.4131149168641,463.78390962804224,0.8729656,456.6446043901505,496.55241106177033,0.9252042,930.2967418961207,499.863931254092,0.8581356,583.6466888690957,508.77666311295525,0.91075313,650.4558674582298,582.3322260193539,0.4758809,546.2067066133097,587.3504876254718,0.47822177,703.6713,536.39886,0.024901628,593.66376,529.36,0.029424459,729.0875,585.15247,0.0030613244,616.5078,559.66565,0.0034049153
8.0,626.8523525935841,326.2020480953574,0.9908483,642.8370517868713,310.6133273172113,0.9674167,608.2295637799318,309.4892950801238,0.98542655,663.5092333632693,322.07285386853755,0.60594094,579.7390997674521,319.6809015220665,0.8966999,694.6392093570965,400.709411382775,0.9796027,531.5738389349524,401.6496722867907,0.9827288,805.1884314077508,463.38494513169246,0.87348795,456.8296869559049,496.9084564221164,0.92550755,930.3325683239354,499.0173359917603,0.8588058,584.1855837292513,508.66741290156875,0.91088307,650.4044710399876,583.0718729601625,0.47859323,546.0257147565152,588.2463304493365,0.4811394,703.62665,537.02026,0.025033742,593.729,530.391,0.029626727,728.5737,585.60754,0.003065765,616.35675,560.8519,0.0034166574
9.0,627.1622999132609,325.8248045350435,0.9908224,643.1049935749512,310.15437829497426,0.9669919,608.4522653122455,309.1591729626823,0.9854861,663.7808113483774,321.3239152656632,0.60151917,579.8636928039314,319.25166149131917,0.89743304,694.5583400555205,400.3089168086582,0.9794158,532.1939527140427,401.38234052433546,0.98282915,804.6751873087956,462.97550344816943,0.8727287,457.0495896488658,496.59667587895757,0.9266348,928.4762828085443,497.7501073999015,0.85961056,584.3796545114651,508.5381533902955,0.91248274,648.9010801667508,584.7111358002004,0.4773789,545.2069956952582,589.7611481740571,0.48178992,700.8985,539.506,0.024584621,593.02234,532.6979,0.029300958,725.9694,588.2499,0.0029763877,615.8384,563.1925,0.003330052
